Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,success_schema,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
50,4,8,0,9,34.159999999999975,20,152,65,67,63,61,35.562999999999974,0.061,2.500999999999998,0.183,20,1,10,1,160,1,14,1,4,1,48,4,9,5,L,0.22226875,0.061,0.17864285714285713,0.183
51,1,1,0,3,45.566999999999965,17,202,26,22,57,13,46.725999999999964,3.537999999999997,2.683999999999998,2.2569999999999983,19,13,8,6,204,18,10,8,5,0,21,5.25,0,5,L,0.2290490196078431,0.19655555555555554,0.26839999999999997,0.28212499999999996
51,1,2,0,9,30.926999999999975,14,133,61,65,1,37,31.109999999999975,5.428999999999996,6.770999999999995,0.366,15,12,13,3,134,22,24,3,4,0,19,4.75,0,5,L,0.2321641791044776,0.24677272727272725,0.28212499999999996,0.122
51,2,3,0,6,90.82900000000305,11,369,11,34,6,95,93.20800000000305,2.1959999999999984,2.439999999999998,2.439999999999998,20,10,11,7,381,13,14,9,6,0,20,5,0,5,L,0.24464041994750654,0.1689230769230769,0.1742857142857143,0.2711111111111111
51,2,4,0,5,27.449999999999978,12,131,43,45,17,75,29.096999999999976,15.005999999999988,1.3419999999999992,0.183,19,18,2,1,140,66,2,1,5,0,19,4.75,0,5,L,0.20783571428571426,0.22736363636363635,0.6709999999999997,0.183
51,3,5,0,10,12.99299999999999,20,66,93,4,69,86,15.249999999999988,34.830999999999975,0.122,0.9759999999999995,20,17,1,2,78,146,1,2,3,0,16,4,0,5,L,0.19551282051282048,0.2385684931506849,0.122,0.4879999999999999
51,3,6,0,4,11.77299999999999,19,50,103,108,105,49,12.68799999999999,2.3789999999999982,2.8669999999999978,0.244,20,8,6,1,52,8,7,2,2,0.5,16,2.5,4,5,L,0.244,0.29737499999999994,0.4095714285714284,0.122
51,4,7,0,4,0,0,0,103,98,99,8,4.6969999999999965,3.1109999999999975,0.488,0.366,12,11,6,3,19,18,6,3,2,0.5,18,3,4,5,L,0.23159322033898302,0.1728333333333333,0.08133333333333333,0.122
51,4,8,0,8,49.47099999999996,15,225,16,20,56,38,105.71299999999991,0.244,0.061,0.183,20,2,1,2,479,2,1,2,2,0,21,5.25,4,5,L,0.22069519832985385,0.122,0.061,0.0915
52,1,1,0,9,17.689999999999987,19,97,39,61,63,64,27.083999999999982,0.7929999999999997,0.061,0.122,20,6,1,1,129,7,1,1,4,0.5,29,4.25,9,6,L,0.20995348837209302,0.11328571428571428,0.061,0.122
52,1,2,0,8,22.081999999999983,14,110,114,120,112,109,22.691999999999982,0.061,0.183,0.366,17,1,1,2,114,1,1,2,2,1,24,2,"8,9",6,L,0.19905263157894737,0.061,0.183,0.183
52,2,3,0,8,0,0,0,120,109,114,117,2.439999999999998,1.3419999999999992,0.7929999999999997,0.427,10,7,2,3,11,7,2,4,2,1,24,2,8,6,L,0.20150561797752808,0.244,0.39649999999999985,0.10675
52,2,4,0,3,19.763999999999985,10,82,33,34,30,32,21.349999999999984,0.183,2.8669999999999978,3.1719999999999975,16,2,11,9,91,2,15,12,5,1,60,5,"3,8",6,L,0.2346153846153846,0.0915,0.19113333333333332,0.2643333333333333
52,3,5,0,8,0.7929999999999997,4,4,110,114,113,95,0.8539999999999996,1.8909999999999987,0.244,15.432999999999987,5,7,1,15,5,11,1,62,2,0.5,15,2.25,"8,3",6,L,0.20937837837837836,0.15555,0.183,0.24891935483870964
52,3,6,0,3,0.305,2,2,30,31,34,29,0.366,0.183,1.585999999999999,4.879999999999996,3,1,7,12,3,1,8,21,5,1,60,5,"3,8",6,L,0.20957425742574257,0.183,0.19824999999999998,0.23238095238095238
52,4,7,0,10,0,0,0,89,92,14,94,1.524999999999999,2.0739999999999985,0.9759999999999995,0.183,6,9,5,2,8,9,5,2,3,0.5,24,3.75,10,6,L,0.21858333333333332,0.23044444444444445,0.19519999999999998,0.0915
52,4,8,0,2,71.00400000000076,10,281,56,55,42,4,71.06500000000077,0.061,6.770999999999995,1.646999999999999,11,1,14,5,282,1,30,6,4,0,19,4.75,10,6,L,0.25200354609929076,0.061,0.22569999999999998,0.27449999999999997
52,5,9,0,10,27.388999999999978,19,116,86,89,91,57,29.279999999999976,7.502999999999994,0.9759999999999995,3.2939999999999974,20,15,3,6,123,36,3,10,3,0.5,22,3.25,10,6,L,0.23804878048780487,0.20841666666666664,0.3253333333333333,0.32939999999999997
52,5,10,0,9,33.793999999999976,18,152,6,48,65,62,48.37299999999996,1.646999999999999,0.061,0.366,20,10,1,2,221,10,1,3,4,0,19,4.75,10,6,L,0.21888235294117644,0.16469999999999999,0.061,0.122
53,1,1,0,5,14.456999999999988,19,78,38,45,40,63,22.020999999999983,1.4029999999999991,0.7929999999999997,0.061,20,4,7,1,109,4,7,1,5,0.5,34,4.75,5,6,L,0.2020275229357798,0.3507499999999999,0.11328571428571428,0.061
53,1,2,0,3,29.523999999999976,17,136,31,35,36,53,38.55199999999997,0.122,2.3789999999999982,4.269999999999997,20,1,8,12,177,1,11,19,5,0.5,34,4.75,"3,5",6,L,0.21780790960451976,0.122,0.21627272727272726,0.22473684210526315
53,2,3,0,3,31.048999999999975,20,139,28,5,61,8,41.41899999999997,0.488,0.6099999999999999,9.576999999999993,20,4,3,16,180,4,3,44,5,0,21,5.25,5,6,L,0.23010555555555554,0.122,0.20333333333333334,0.21765909090909089
53,2,4,0,5,30.499999999999975,19,141,42,39,44,21,31.536999999999974,3.4159999999999973,0.061,1.1589999999999994,20,12,1,3,144,17,1,4,5,0.5,36,5.25,5,6,L,0.21900694444444443,0.20094117647058823,0.061,0.28975
53,3,5,0,1,25.37599999999998,18,113,82,52,78,20,25.98599999999998,14.578999999999988,7.136999999999994,3.4159999999999973,20,17,15,10,118,64,30,14,3,0,16,4,5,6,L,0.22022033898305082,0.22779687499999998,0.23789999999999997,0.24399999999999994
53,3,6,0,5,34.342999999999975,19,144,48,42,12,38,34.647999999999975,0.5489999999999999,0.488,1.646999999999999,20,4,1,8,146,4,1,10,5,0.5,36,5.25,5,6,L,0.23731506849315065,0.13724999999999998,0.488,0.16469999999999999
53,4,7,0,3,29.462999999999976,10,128,36,34,29,35,30.804999999999975,0.7929999999999997,1.463999999999999,0.244,15,3,5,2,134,4,6,2,5,1,60,5,"3,5",6,L,0.2298880597014925,0.19824999999999998,0.244,0.122
53,4,8,0,5,12.74899999999999,18,65,40,61,24,37,17.567999999999987,1.0369999999999995,2.683999999999998,1.8299999999999987,20,3,8,5,83,3,14,5,5,0,20,5,3,6,L,0.21166265060240963,0.34566666666666657,0.1917142857142857,0.36599999999999994
53,5,9,0,4,14.761999999999988,20,73,107,106,52,13,14.822999999999988,1.0979999999999994,5.550999999999996,0.6099999999999999,20,5,12,4,74,7,23,4,2,0,14,3.5,3,6,L,0.20031081081081079,0.15685714285714283,0.2413478260869565,0.1525
53,5,10,0,3,4.086999999999997,15,17,36,68,30,82,6.099999999999996,5.489999999999996,0.7929999999999997,0.305,20,16,4,2,28,31,4,2,5,0,17,4.25,0,6,L,0.1997258064516129,0.19727659574468084,0.19824999999999998,0.1525
54,1,1,0,6,36.59999999999997,17,148,3,11,4,37,36.84399999999997,1.463999999999999,3.781999999999997,1.1589999999999994,18,8,11,6,149,10,19,6,6,0.5,41,5.75,6,6,L,0.24727516778523487,0.1464,0.19905263157894737,0.19316666666666665
54,1,2,0,1,19.153999999999986,17,94,73,79,78,20,19.275999999999986,0.427,3.2329999999999974,2.1959999999999984,18,2,9,7,95,2,11,9,3,0.5,24,3.75,"1,6",6,L,0.20290526315789473,0.2135,0.29390909090909084,0.24399999999999994
54,2,3,0,1,0.9759999999999995,5,5,84,13,21,55,7.502999999999995,31.597999999999974,0.061,0.6709999999999998,20,19,1,2,33,124,1,2,3,0,19,4.75,6,6,L,0.23699324324324322,0.2539302325581395,0.13419999999999999,0.3354999999999999
54,2,4,0,6,0.061,1,1,2,10,8,3,0.244,0.8539999999999996,2.2569999999999983,4.269999999999997,3,3,8,12,3,3,11,18,6,1,72,6,6,6,L,0.2218181818181818,0.2846666666666667,0.20518181818181816,0.2372222222222222
54,3,5,0,2,18.665999999999986,15,96,49,58,54,18,18.726999999999986,0.061,2.805999999999998,3.3549999999999973,16,1,10,10,97,1,15,13,4,0.5,30,4.5,"2,6",6,L,0.1930618556701031,0.061,0.18706666666666666,0.25807692307692304
54,3,6,0,6,8.661999999999994,15,44,3,4,5,12,8.722999999999994,1.585999999999999,3.659999999999997,4.818999999999996,16,3,10,12,45,4,15,23,6,1,72,6,"6,2",6,L,0.214,0.39649999999999996,0.24399999999999997,0.2095217391304348
54,4,7,0,0,0,0,0,43,46,39,13,0.366,0.6099999999999999,1.0369999999999995,1.7689999999999988,2,1,3,8,2,1,3,8,0,0.5,36,5.25,"2,6",6,L,0.23461538461538461,0.6099999999999999,0.3456666666666666,0.221125
54,4,8,0,6,0,0,0,7,4,94,3,0.427,5.7339999999999955,3.0499999999999976,2.500999999999998,3,16,11,10,4,27,13,14,6,0.5,39,5.25,"6,2",6,L,0.19707692307692307,0.21237037037037035,0.23461538461538461,0.17864285714285713
54,5,9,0,8,57.034999999999954,10,247,113,112,110,73,57.52299999999995,2.8669999999999978,0.7319999999999998,6.038999999999995,12,9,2,12,249,11,3,31,2,0.5,15,2.25,"8,6,2",6,L,0.2310160642570281,0.2606363636363636,0.24399999999999997,0.19480645161290322
54,5,10,0,6,0,0,0,8,2,106,6,0.9759999999999995,1.0369999999999995,1.524999999999999,0.183,7,5,7,1,9,5,8,1,6,0.5,38,5,"6,8",6,L,0.1985377358490566,0.24399999999999997,0.2606363636363636,0.19607142857142856
55,1,1,0,5,37.51499999999997,15,159,48,65,3,47,39.34499999999997,2.561999999999998,10.857999999999992,0.7929999999999997,20,8,14,3,166,8,48,3,5,0,20,5,0,6,L,0.23701807228915658,0.32025,0.2262083333333333,0.2643333333333333
55,1,2,0,2,56.363999999999955,16,242,56,50,73,18,56.546999999999954,0.6099999999999999,3.903999999999997,1.2199999999999993,18,3,10,7,244,3,18,9,4,0,17,4.25,0,6,L,0.23174999999999998,0.20333333333333334,0.21688888888888888,0.13555555555555554
55,2,3,0,3,17.994999999999987,17,86,27,82,2,28,18.299999999999986,9.088999999999993,2.561999999999998,1.463999999999999,19,15,9,6,88,38,11,6,5,0,19,4.75,0,6,L,0.20795454545454542,0.23918421052631575,0.2329090909090909,0.244
55,2,4,0,8,64.35499999999999,16,273,109,120,67,13,65.08699999999999,0.061,10.613999999999992,0.305,18,1,16,1,275,1,46,2,2,0,14,3.5,0,6,L,0.23667999999999997,0.061,0.23073913043478259,0.1525
55,3,5,0,7,11.406999999999991,15,54,14,16,15,23,13.724999999999989,0.305,1.7079999999999989,0.427,20,3,8,2,60,3,10,2,6,1,72,6,7,6,L,0.22874999999999998,0.10166666666666667,0.1708,0.2135
55,3,6,0,4,27.876999999999978,20,120,98,107,102,52,28.303999999999977,0.244,0.9759999999999995,2.0739999999999985,20,2,2,5,122,2,2,8,2,0.5,16,2.5,"4,7",6,L,0.23199999999999998,0.122,0.4879999999999998,0.2592499999999999
55,4,7,0,7,0,0,0,15,23,18,70,0.061,4.879999999999996,0.244,2.9889999999999977,1,11,2,11,1,19,2,14,6,0.5,40,5.5,"7,4",6,L,0.2338333333333333,0.25684210526315787,0.122,0.2135
55,4,8,0,4,23.118999999999982,17,98,106,1,98,95,25.86399999999998,16.28699999999999,0.244,0.366,20,17,2,1,110,67,2,1,2,0,13,3.25,7,6,L,0.22646249999999998,0.24308955223880593,0.122,0.366
55,5,9,0,7,0.5489999999999999,5,5,18,17,13,22,1.6469999999999994,4.147999999999997,11.589999999999991,2.9889999999999977,9,13,15,9,9,25,60,10,6,1,72,6,7,6,L,0.21688888888888888,0.15986206896551722,0.19316666666666665,0.29889999999999994
55,5,10,0,10,11.406999999999991,20,64,30,88,87,50,35.257999999999974,0.366,0.183,3.1719999999999975,20,2,1,9,177,2,1,13,3,0,15,3.75,7,6,L,0.19919774011299432,0.183,0.183,0.244
56,1,1,0,2,39.64999999999997,14,162,60,83,79,13,41.29699999999997,26.77899999999998,0.366,5.062999999999996,20,19,1,14,172,117,1,21,4,0,16,4,0,6,L,0.2400988372093023,0.22888034188034184,0.366,0.24109523809523808
56,1,2,0,9,33.610999999999976,15,167,69,64,71,27,33.732999999999976,4.452999999999997,0.122,1.8299999999999987,16,15,2,7,168,21,2,8,4,0.5,29,4.25,9,6,L,0.20079166666666665,0.21204761904761904,0.061,0.22874999999999998
56,2,3,0,9,12.74899999999999,15,59,68,70,14,66,14.151999999999989,3.659999999999997,1.2199999999999993,0.244,20,10,4,3,67,15,6,3,4,0.5,30,4.5,9,6,L,0.2112238805970149,0.24399999999999994,0.20333333333333334,0.08133333333333333
56,2,4,0,3,64.04999999999995,15,243,7,27,12,28,75.70099999999995,0.244,0.183,1.585999999999999,20,2,1,9,290,2,1,9,5,0,22,5.5,9,6,L,0.2610379310344827,0.122,0.183,0.17622222222222222
56,3,5,0,9,32.26899999999998,20,144,61,70,16,28,32.45199999999998,4.208999999999997,2.0129999999999986,5.489999999999996,20,9,7,15,146,13,8,25,4,0,19,4.75,0,6,L,0.2222739726027397,0.3237692307692307,0.25162499999999993,0.21959999999999996
56,3,6,0,10,15.188999999999988,18,72,88,93,89,92,15.554999999999987,0.366,1.9519999999999986,0.305,20,5,7,3,76,5,11,3,3,1,36,3,10,6,L,0.20467105263157895,0.0732,0.17745454545454545,0.10166666666666667
56,4,7,0,10,0,0,0,87,86,36,93,2.683999999999998,0.183,0.9759999999999995,0.305,9,2,4,2,12,2,6,2,3,0.5,23,3.5,10,6,L,0.20163888888888887,0.0915,0.16266666666666665,0.1525
56,4,8,0,5,36.96599999999997,19,160,37,48,39,70,37.69799999999997,0.122,0.488,8.661999999999994,20,1,3,12,163,1,3,29,5,0.5,34,4.75,"5,10",6,L,0.23127607361963187,0.122,0.16266666666666665,0.29868965517241375
56,5,9,0,10,0.9149999999999996,4,4,94,91,13,16,5.367999999999997,1.7079999999999989,23.78999999999998,7.563999999999994,13,4,16,17,19,5,90,29,3,0,18,4.5,5,6,L,0.20597402597402598,0.3202499999999999,0.2643333333333333,0.2608275862068965
56,5,10,0,5,18.543999999999986,18,97,39,44,45,61,20.678999999999984,1.524999999999999,2.9889999999999977,7.624999999999994,20,4,10,13,109,6,13,31,5,0.5,34,4.75,5,6,L,0.1897155963302752,0.25416666666666665,0.22992307692307687,0.24596774193548385
57,1,1,0,6,27.14499999999998,18,124,5,1,7,65,29.035999999999976,4.513999999999997,0.122,3.720999999999997,20,12,1,14,130,19,1,23,6,0.5,40,5.5,6,6,L,0.22335384615384613,0.23757894736842103,0.122,0.16178260869565217
57,1,2,0,3,85.46100000000243,16,351,17,16,90,58,86.01000000000244,4.086999999999997,5.062999999999996,4.513999999999997,18,12,10,11,353,20,18,14,5,0,19,4.75,6,6,L,0.24365439093484417,0.20435,0.28127777777777774,0.3224285714285714
57,2,3,0,8,32.51299999999998,20,163,119,116,110,118,32.69599999999998,0.6099999999999999,0.9149999999999996,0.183,20,2,4,2,164,2,4,2,2,1,24,2,"8,6",6,L,0.19936585365853657,0.30499999999999994,0.22875,0.0915
57,2,4,0,6,25.00999999999998,17,116,4,2,6,64,28.364999999999977,8.966999999999993,1.3419999999999992,0.244,20,16,8,2,132,39,9,2,6,0.5,40,5.5,"6,8",6,L,0.21488636363636363,0.2299230769230769,0.1491111111111111,0.122
57,3,5,0,0,0,0,0,41,115,72,66,0.9149999999999996,3.2329999999999974,1.9519999999999986,1.3419999999999992,1,12,6,4,1,17,7,5,0,0,15,3.75,6,6,L,0.22013043478260866,0.19017647058823528,0.27885714285714286,0.26839999999999997
57,3,6,0,6,0.183,1,1,12,4,2,6,0.244,0.366,6.343999999999995,5.062999999999996,2,1,13,14,2,1,32,24,6,1,72,6,6,6,L,0.1858153846153846,0.2135,0.19824999999999998,0.2109583333333333
57,4,7,0,2,19.153999999999986,19,94,53,49,56,54,19.824999999999985,0.427,0.8539999999999996,1.7079999999999989,20,4,6,6,97,4,6,6,4,1,48,4,"2,6",6,L,0.20438144329896907,0.10675,0.14233333333333334,0.2846666666666666
57,4,8,0,6,2.9279999999999977,9,11,2,7,5,42,3.0499999999999976,0.7929999999999997,9.454999999999993,0.6709999999999998,10,3,16,4,12,5,40,5,6,0.5,41,5.75,"6,2",6,L,0.19080799999999998,0.24399999999999997,0.236375,0.13419999999999999
57,5,9,0,6,0.6709999999999998,3,3,9,5,8,94,0.8539999999999999,3.537999999999997,6.648999999999995,2.8669999999999978,5,11,15,13,6,18,34,18,6,0.5,39,5.25,"6,2",6,L,0.23979310344827584,0.19824999999999998,0.19555882352941176,0.15927777777777777
57,5,10,0,2,0.427,1,1,60,58,59,39,2.3789999999999987,2.3789999999999982,2.622999999999998,14.639999999999988,8,8,8,17,8,10,10,46,4,0.5,29,4.25,"2,6",6,L,0.2069642857142857,0.23789999999999994,0.2623,0.3182608695652174
58,1,1,0,5,14.578999999999988,16,81,48,2,11,61,15.493999999999987,14.212999999999989,0.183,0.183,20,17,1,1,89,72,1,1,5,0,21,5.25,0,6,L,0.17408988764044944,0.19740277777777776,0.183,0.183
58,1,2,0,2,12.26099999999999,16,52,13,36,56,33,27.510999999999978,0.122,0.061,1.9519999999999986,20,1,1,6,122,1,1,7,4,0,20,5,0,6,L,0.22549999999999998,0.122,0.061,0.27885714285714286
58,2,3,0,3,26.29099999999998,20,111,35,72,30,36,27.266999999999978,3.476999999999997,3.1109999999999975,0.183,20,9,10,1,118,13,12,1,5,0.5,34,4.75,3,6,L,0.23107627118644067,0.2674615384615384,0.25925,0.183
58,2,4,0,5,29.950999999999976,17,145,41,48,46,1,35.379999999999974,0.061,2.3789999999999982,10.674999999999992,20,1,8,17,171,1,12,47,5,0.5,36,5.25,"5,3",6,L,0.2069005847953216,0.061,0.19824999999999998,0.22712765957446807
58,3,5,0,0,0,0,0,28,34,115,95,0.9759999999999995,0.061,7.075999999999994,1.4029999999999991,7,1,16,8,7,1,33,9,0,0,15,3.75,5,6,L,0.18875471698113205,0.061,0.21442424242424238,0.15588888888888888
58,3,6,0,5,0.6099999999999999,4,4,40,41,105,97,3.171999999999998,5.855999999999995,0.061,2.2569999999999983,15,14,1,6,18,26,1,8,5,0,14,3.5,0,6,L,0.20964367816091953,0.2252307692307692,0.061,0.28212499999999996
58,4,7,0,9,21.654999999999983,19,113,66,68,47,62,21.837999999999983,1.7689999999999988,8.051999999999994,0.9759999999999995,20,8,15,4,115,10,34,4,4,0.5,29,4.25,9,6,L,0.18989565217391305,0.1769,0.23682352941176468,0.244
58,4,8,0,3,23.118999999999982,19,102,27,36,32,57,24.27799999999998,1.0979999999999994,2.2569999999999983,1.524999999999999,20,3,8,8,105,5,12,9,5,0.5,34,4.75,"3,9",6,L,0.2312190476190476,0.21959999999999996,0.18808333333333332,0.16944444444444445
58,5,9,0,3,31.597999999999974,19,151,28,27,35,94,34.220999999999975,0.6099999999999999,2.3789999999999982,7.136999999999994,20,3,10,13,165,4,12,32,5,0.5,33,4.5,"3,9",6,L,0.2074,0.1525,0.19824999999999998,0.22303125
58,5,10,0,9,11.162999999999991,14,40,16,68,61,71,20.800999999999984,1.0369999999999995,0.061,1.0369999999999995,20,3,1,4,85,5,1,4,4,0.5,30,4.5,"9,3",6,L,0.20215702479338843,0.21180555555555552,0.22875,0.2823023255813953
59,1,1,0,2,31.048999999999975,19,139,49,55,59,1,34.159999999999975,1.2199999999999993,1.7079999999999989,10.247999999999992,20,5,5,13,153,5,5,38,4,0.5,30,4.5,2,6,L,0.22326797385620914,0.244,0.34159999999999996,0.26968421052631575
59,1,2,0,4,37.88099999999997,20,181,103,97,98,104,39.64999999999997,0.5489999999999999,1.4029999999999991,0.122,20,3,8,2,186,3,9,2,2,1,24,2,"4,2",6,L,0.21317204301075268,0.183,0.15588888888888888,0.061
59,2,3,0,2,19.580999999999985,18,88,50,36,56,35,21.105999999999984,6.282999999999995,0.122,0.366,20,14,1,1,96,31,1,1,4,0,18,4.5,4,6,L,0.21985416666666666,0.2026774193548387,0.122,0.366
59,2,4,0,4,3.842999999999997,11,15,106,100,104,43,4.330999999999997,2.744999999999998,4.208999999999997,2.805999999999998,13,8,11,11,18,10,20,15,2,0.5,17,2.75,4,6,L,0.2171186440677966,0.24061111111111108,0.20495999999999998,0.21455172413793103
59,3,5,0,5,20.251999999999985,17,96,43,58,18,47,21.105999999999984,10.796999999999992,4.879999999999996,3.1719999999999975,20,18,11,10,100,48,19,15,5,0,20,5,4,6,L,0.21106,0.22493749999999998,0.25684210526315787,0.21146666666666664
59,3,6,0,4,22.203999999999983,19,93,107,105,5,104,23.48499999999998,1.2199999999999993,3.9649999999999967,2.3179999999999983,20,4,10,8,101,4,13,12,2,0.5,18,3,4,6,L,0.2325247524752475,0.30499999999999994,0.30499999999999994,0.19316666666666665
59,4,7,0,4,25.61999999999998,19,123,108,98,101,62,26.04699999999998,2.3179999999999983,7.136999999999994,3.9649999999999967,20,7,13,11,125,11,28,20,2,0.5,16,2.5,4,6,L,0.20837599999999998,0.2107272727272727,0.25489285714285714,0.19824999999999998
59,4,8,0,8,22.569999999999983,18,111,48,3,115,116,45.444999999999965,5.184999999999996,0.6709999999999998,0.366,20,17,4,3,215,27,4,3,2,0,15,3.75,4,6,L,0.2113720930232558,0.192037037037037,0.16775,0.122
59,5,9,0,4,1.8909999999999987,6,7,108,99,49,51,2.5009999999999986,6.526999999999995,4.879999999999996,2.561999999999998,10,16,14,11,11,31,19,12,2,0,12,3,0,6,L,0.21914814814814812,0.21054838709677418,0.25684210526315787,0.21349999999999997
59,5,10,0,1,31.597999999999974,19,146,82,37,4,83,32.69599999999998,2.500999999999998,10.552999999999992,0.122,20,6,12,2,152,8,29,2,3,0,17,4.25,0,6,L,0.21510526315789472,0.312625,0.3638965517241378,0.061
60,1,1,0,5,25.31499999999998,18,123,42,38,50,79,27.266999999999978,3.476999999999997,2.3789999999999982,1.646999999999999,20,9,7,6,129,14,9,6,5,0,17,4.25,0,6,L,0.2113720930232558,0.24835714285714283,0.2643333333333333,0.27449999999999997
60,1,2,0,4,23.54599999999998,20,112,68,26,100,103,25.55899999999998,7.624999999999994,0.7319999999999998,0.244,20,15,3,2,118,33,3,2,2,0,13,3.25,0,6,L,0.21660169491525422,0.23106060606060602,0.24399999999999997,0.122
60,2,3,0,2,28.120999999999977,14,112,76,82,97,84,35.806999999999974,7.746999999999994,1.2199999999999993,10.613999999999992,20,13,2,16,140,36,2,47,4,0.5,20,2.75,2,6,L,0.25576428571428567,0.2151944444444444,0.6099999999999998,0.2258297872340425
60,2,4,0,8,30.560999999999975,19,142,116,111,119,117,30.743999999999975,0.7319999999999998,0.8539999999999996,1.1589999999999994,20,3,6,5,143,3,6,6,2,1,24,2,"8,2",6,L,0.21499300699300697,0.24399999999999997,0.14233333333333334,0.19316666666666663
60,3,5,0,2,2.622999999999998,11,11,83,60,49,39,8.600999999999994,0.122,1.2809999999999993,1.7689999999999988,20,1,4,7,34,1,4,8,4,0,16,4,8,6,L,0.20358282208588954,0.2384545454545454,0.32025,0.221125
60,3,6,0,8,29.401999999999976,20,128,110,119,116,12,30.743999999999975,2.3789999999999982,1.4029999999999991,0.122,20,8,8,1,138,11,9,2,2,0.5,18,3,8,6,L,0.22278260869565214,0.21627272727272723,0.15588888888888888,0.061
60,4,7,0,8,2.0129999999999986,13,13,113,116,115,48,3.293999999999998,0.9149999999999996,3.1719999999999975,7.014999999999994,18,2,10,13,18,2,12,31,2,0.5,17,2.75,8,6,L,0.21828431372549018,0.4574999999999998,0.2643333333333333,0.22629032258064513
60,4,8,0,9,28.791999999999977,18,130,19,27,13,18,56.790999999999954,0.183,2.9279999999999977,10.247999999999992,20,1,11,17,251,1,14,45,4,0.5,41,5.75,"9,8",6,L,0.22625896414342628,0.183,0.20914285714285713,0.22773333333333332
60,5,9,0,5,55.448999999999955,15,280,44,37,42,6,56.302999999999955,1.524999999999999,3.9649999999999967,0.244,19,5,11,1,284,7,13,1,5,0.5,36,5.25,"5,9,8",6,L,0.19824999999999998,0.21785714285714278,0.305,0.244
60,5,10,0,0,0,0,0,17,89,117,65,6.099999999999995,4.147999999999997,0.488,1.2199999999999993,15,15,2,4,27,24,2,6,0,0,15,3.75,5,6,L,0.22174324324324324,0.17283333333333334,0.244,0.20333333333333334
61,1,1,0,10,15.859999999999987,18,64,95,9,10,87,18.055999999999987,5.7339999999999955,1.0369999999999995,0.061,20,13,5,1,77,26,5,1,3,0,18,4.5,0,6,L,0.23449350649350648,0.22053846153846152,0.2074,0.061
61,1,2,0,3,38.42999999999997,18,149,36,35,32,66,41.78499999999997,0.061,3.781999999999997,3.720999999999997,20,1,14,10,164,1,20,12,5,0.5,34,4.75,3,6,L,0.25478658536585364,0.061,0.1891,0.31008333333333327
61,2,3,0,7,20.129999999999985,17,94,45,43,20,24,24.33899999999998,1.0979999999999994,1.524999999999999,1.585999999999999,20,3,7,5,110,4,9,7,6,0,22,5.5,3,6,L,0.22126363636363633,0.27449999999999997,0.16944444444444445,0.22657142857142853
61,2,4,0,3,0.427,2,3,30,50,35,11,4.391999999999997,7.807999999999994,0.427,1.3419999999999992,15,19,2,8,25,44,2,9,5,0,20,5,0,6,L,0.20226315789473684,0.17735185185185184,0.16775,0.1491111111111111
61,3,5,0,9,34.464999999999975,18,161,61,68,65,66,34.830999999999975,1.2809999999999993,0.6709999999999998,0.366,20,8,3,1,164,8,3,1,4,1,48,4,9,6,L,0.2123841463414634,0.160125,0.22366666666666665,0.366
61,3,6,0,2,21.959999999999983,16,100,14,75,79,16,37.69799999999997,0.6099999999999999,0.183,3.659999999999997,20,4,1,11,173,4,1,12,4,0,18,4.5,9,6,L,0.21790751445086703,0.1525,0.183,0.305
61,4,7,0,0,0,0,0,67,34,20,70,2.500999999999998,8.356999999999994,0.5489999999999999,1.0979999999999994,7,15,3,4,11,40,3,4,0,0,19,4.75,0,6,L,0.26878124999999997,0.208925,0.183,0.27449999999999997
61,4,8,0,1,29.340999999999976,20,136,81,75,77,58,29.401999999999976,0.427,2.8669999999999978,0.366,20,2,8,2,137,2,12,2,3,0.5,22,3.25,1,6,L,0.21461313868613136,0.2135,0.23891666666666664,0.183
61,5,9,0,1,0.305,2,2,75,42,77,8,1.0369999999999997,4.269999999999997,2.8669999999999978,1.1589999999999994,6,11,10,2,6,20,16,3,3,0,17,4.25,0,6,L,0.25217525773195876,0.2135,0.1791875,0.3863333333333332
61,5,10,0,4,24.27799999999998,14,111,107,103,97,98,25.00999999999998,0.8539999999999996,1.4029999999999991,0.5489999999999999,18,2,5,4,116,2,6,4,2,1,24,2,4,6,L,0.21560344827586206,0.4269999999999999,0.2338333333333333,0.13724999999999998
62,1,1,0,6,42.15099999999997,19,196,6,35,36,64,43.797999999999966,7.685999999999994,3.659999999999997,1.1589999999999994,20,14,12,4,203,24,16,5,6,0,20,5,0,6,L,0.21575369458128077,0.3202499999999999,0.22874999999999998,0.2318
62,1,2,0,5,43.37099999999997,18,191,46,38,40,19,43.858999999999966,1.585999999999999,1.4029999999999991,5.245999999999996,20,9,5,10,194,10,5,18,5,0.5,36,5.25,5,6,L,0.22607731958762883,0.1586,0.2806,0.2914444444444444
62,2,3,0,7,13.48099999999999,15,65,17,18,19,23,17.201999999999988,0.183,3.842999999999997,2.9889999999999977,20,2,10,7,80,2,12,11,6,1,72,6,"7,5",6,L,0.215025,0.0915,0.3202499999999999,0.2717272727272727
