,ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
1,2,1,1,20,8,13,8,145,18,19,8,0.52119863,0.506052632,0.4118,0.654777778,3,5,6,3,76.095,9.615,8.236,5.893,4.25,0.5,17,0,-1,0,H
2,2,1,2,15,2,10,8,22,1,10,10,0.398173913,0.7915,0.533,0.353545455,5,5,5,5,9.158,1.583,5.863,3.889,5,0.5,60,0,-1,0,H
3,2,2,3,16,4,15,5,32,4,25,7,0.224151515,0.3104,0.158807692,0.67075,2,2,2,3,7.397,1.552,4.129,5.366,2.25,0.5,15,0,-1,0,H
4,2,2,4,20,3,15,11,53,2,24,21,0.276259259,0.301,0.32432,0.528954545,2,2,2,4,14.918,0.903,8.108,11.637,2.5,0.5,16,0,-1,0,H
5,2,3,5,13,10,2,18,21,10,1,24,0.871318182,0.366818182,1.033,0.28404,2,5,5,6,19.169,4.035,2.066,7.101,4.5,0,18,0,-1,0,H
6,2,3,6,18,7,15,9,38,9,20,16,0.236615385,0.2533,0.336904762,0.533470588,6,4,4,5,9.228,2.533,7.075,9.069,4.75,0,19,0,-1,0,H
7,2,4,7,7,12,12,6,8,22,17,7,0.325444444,0.321565217,0.385777778,0.538,5,5,3,6,2.929,7.396,6.944,4.304,4.75,0,19,0,-1,0,H
8,2,4,8,13,11,8,17,27,10,8,29,0.239571429,0.469090909,0.251555556,0.356566667,2,4,5,4,6.708,5.16,2.264,10.697,3.75,0,15,0,-1,0,H
9,2,5,9,17,20,19,20,25,100,24,75,0.247769231,0.379881188,0.32136,0.393013158,3,3,3,3,6.442,38.368,8.034,29.869,3,0.75,36,0,-1,0,H
10,2,5,10,16,2,2,20,41,1,1,59,0.2085,0.232,0.9875,0.285116667,2,2,2,4,8.757,0.464,1.975,17.107,2.5,0.75,16,0,-1,0,H
11,2,6,11,20,15,5,11,93,33,6,15,0.203744681,0.2165,0.395857143,0.518125,6,6,4,5,19.152,7.361,2.771,8.29,5.25,0.5,21,0,-1,0,H
12,2,6,12,16,2,4,3,40,1,3,2,0.269926829,0.4705,0.44975,0.383666667,2,2,2,2,11.067,0.941,1.799,1.151,2,0.5,24,0,-1,0,H
13,2,7,13,18,3,2,2,46,2,1,1,0.181382979,0.393333333,0.605,0.197,2,2,2,2,8.525,1.18,1.21,0.394,2,0.75,24,0,-1,0,H
14,2,7,14,20,5,4,3,52,6,3,3,0.271301887,0.217285714,0.43425,0.57675,2,2,2,3,14.379,1.521,1.737,2.307,2.25,0.75,15,0,-1,0,H
15,2,8,15,19,1,15,12,64,0,21,21,0.227246154,1.725,0.374590909,0.295636364,6,6,6,4,14.771,1.725,8.241,6.504,5.5,0.75,40,1,-1,1,H
16,2,8,16,15,6,8,12,39,11,9,29,0.2501,0.217333333,0.4367,0.2923,4,4,4,4,10.004,2.608,4.367,8.769,4,0.75,48,1,-1,1,H
17,2,9,17,6,11,6,5,7,29,14,6,0.36675,0.3389,0.303466667,0.797,2,6,4,6,2.934,10.167,4.552,5.579,4.5,0,18,1,-1,1,H
18,2,9,18,12,6,9,9,23,7,18,24,0.496833333,0.864125,0.480947368,0.36632,5,4,2,4,11.924,6.913,9.138,9.158,3.75,0,15,1,-1,1,H
19,2,10,19,11,1,0,11,45,0,0,20,0.326478261,0.766,1.264,0.293380952,4,4,4,4,15.018,0.766,1.264,6.161,4,0.5,48,1,-1,1,H
20,2,10,20,12,2,12,18,28,1,17,37,0.421482759,1.073,0.580277778,0.277184211,5,5,6,4,12.223,2.146,10.445,10.533,5,0.5,20,1,-1,1,H
21,2,11,21,10,8,5,12,23,11,9,48,0.474333333,0.392583333,0.3936,0.45522449,4,4,4,4,11.384,4.711,3.936,22.306,4,0.5,48,1,-1,1,H
22,2,11,22,17,9,17,17,42,11,43,42,0.257232558,0.339583333,0.310363636,0.34427907,5,4,6,4,11.061,4.075,13.656,14.804,4.75,0.5,19,1,-1,1,H
23,3,1,1,20,1,2,2,104,0,1,1,0.271761905,0.545,0.2575,0.413,2,2,2,2,28.535,0.545,0.515,0.826,2,0.75,24,0,-1,0,H
24,3,1,2,20,3,2,4,100,2,1,5,0.268514851,0.325,1.17,0.621,3,3,3,2,27.12,0.975,2.34,3.726,2.75,0.75,20,0,-1,0,H
25,3,2,3,17,5,2,2,62,5,1,1,0.178079365,0.2055,0.6075,0.471,2,2,2,2,11.219,1.233,1.215,0.942,2,1,24,0,-1,0,H
26,3,2,4,16,6,4,11,37,5,3,16,0.216947368,0.175833333,0.25225,0.328411765,3,3,3,3,8.244,1.055,1.009,5.583,3,1,36,0,-1,0,H
27,3,3,5,20,3,1,1,114,3,0,0,0.208234783,0.27425,0.504,0.506,3,3,3,3,23.947,1.097,0.504,0.506,3,0.75,36,0,-1,0,H
28,3,3,6,20,5,2,8,131,5,2,11,0.221159091,0.1985,0.354666667,0.320333333,4,4,4,6,29.193,1.191,1.064,3.844,4.5,0.75,30,0,-1,0,H
29,3,4,7,20,2,1,1,52,1,0,0,0.255283019,0.38,0.966,0.538,4,4,4,4,13.53,0.76,0.966,0.538,4,1,48,0,-1,0,H
30,3,4,8,17,10,8,18,57,17,9,42,0.226344828,0.239555556,0.2646,0.280976744,2,2,2,2,13.128,4.312,2.646,12.082,2,1,24,0,-1,0,H
31,3,5,9,19,5,1,2,64,5,0,1,0.233169231,0.210833333,0.798,0.479,4,4,4,4,15.156,1.265,0.798,0.958,4,1,48,0,-1,0,H
32,3,5,10,19,3,1,5,58,2,0,4,0.226525424,0.384,1.009,0.288,4,4,4,4,13.365,1.152,1.009,1.44,4,1,48,0,-1,0,H
33,3,6,11,19,3,6,16,88,3,8,36,0.266921348,0.32075,0.378777778,0.27627027,6,6,6,6,23.756,1.283,3.409,10.222,6,0.75,72,0,-1,0,H
34,3,6,12,16,2,1,12,49,1,0,30,0.23242,1.12,1.199,0.357129032,6,6,4,6,11.621,2.24,1.199,11.071,5.5,0.75,40,0,-1,0,H
35,3,7,13,20,6,7,11,112,9,24,27,0.25840708,0.1969,0.20744,0.238035714,6,6,6,6,29.2,1.969,5.186,6.665,6,1,72,0,-1,0,H
36,3,7,14,20,11,3,18,88,14,4,52,0.263853933,0.2298,0.3186,0.204207547,4,4,4,4,23.483,3.447,1.593,10.823,4,1,48,0,-1,0,H
37,3,8,15,16,11,2,13,107,21,1,46,0.349972222,0.359772727,0.6295,0.260425532,6,6,6,6,37.797,7.915,1.259,12.24,6,1,72,1,-1,1,H
38,3,8,16,17,3,4,2,127,2,4,1,0.257515625,0.416,0.3022,0.313,2,2,2,2,32.962,1.248,1.511,0.626,2,1,24,1,-1,1,H
39,3,9,17,19,4,2,1,52,3,1,0,0.240245283,0.367,0.3135,0.908,3,3,3,3,12.733,1.468,0.627,0.908,3,1,36,1,-1,1,H
40,3,9,18,20,3,3,9,59,2,4,9,0.22315,0.511666667,0.2288,0.2342,3,3,3,3,13.389,1.535,1.144,2.342,3,1,36,1,-1,1,H
41,3,10,19,20,7,4,12,76,19,4,18,0.315493506,0.12555,0.7456,0.351631579,6,6,5,4,24.293,2.511,3.728,6.681,5.25,0.5,21,1,-1,1,H
42,3,10,20,20,8,15,8,84,11,22,15,0.272247059,0.29025,0.172521739,0.15,6,6,6,6,23.141,3.483,3.968,2.4,6,0.5,72,1,-1,1,H
43,3,11,21,20,4,5,19,79,4,7,58,0.2264,0.256,0.29925,0.232508475,5,5,5,5,18.112,1.28,2.394,13.718,5,1,60,1,-1,1,H
44,3,11,22,19,2,7,14,124,1,7,33,0.207856,0.957,0.388875,0.244676471,5,5,5,5,25.982,1.914,3.111,8.319,5,1,60,1,-1,1,H
45,3,12,23,16,0,0,0,110,0,0,0,0.336063063,4.75,2.566,4.235,5,5,6,6,37.303,4.75,2.566,4.235,5.5,0.25,22,1,-1,1,H
46,3,13,25,19,7,3,6,92,8,2,5,0.19444086,0.132888889,0.542666667,0.752,5,5,5,5,18.083,1.196,1.628,4.512,5,0.5,60,1,-1,1,H
47,3,14,27,16,8,10,12,70,14,19,18,0.173,0.174266667,0.1124,0.209368421,4,4,2,5,12.283,2.614,2.248,3.978,3.75,0.5,15,1,-1,1,H
48,3,15,29,15,2,5,2,25,1,4,3,0.222115385,0.2835,0.1942,0.16375,5,5,5,5,5.775,0.567,0.971,0.655,5,1,60,1,-1,1,H
49,3,15,30,19,4,6,5,103,3,5,5,0.188894231,0.28775,0.217166667,0.195,5,5,5,5,19.645,1.151,1.303,1.17,5,1,60,1,-1,1,H
50,3,16,31,20,8,19,8,70,11,140,12,0.272619718,0.333916667,0.209198582,0.325538462,6,6,6,6,19.356,4.007,29.497,4.232,6,0.75,72,1,-1,1,H
51,3,16,32,20,4,2,8,102,3,1,9,0.231572816,0.27325,0.579,0.1964,5,5,5,6,23.852,1.093,1.158,1.964,5.25,0.75,36,1,-1,1,H
52,3,17,33,20,5,5,10,80,6,4,18,0.239814815,0.185857143,0.2366,0.368421053,5,5,5,5,19.425,1.301,1.183,7,5,1,60,1,-1,1,H
53,3,17,34,12,4,10,14,36,3,14,20,0.253540541,0.40825,0.3822,0.407809524,5,5,5,5,9.381,1.633,5.733,8.564,5,1,60,1,-1,1,H
54,3,18,35,12,2,5,2,30,1,4,1,0.249096774,0.5405,0.2438,0.492,4,4,4,4,7.722,1.081,1.219,0.984,4,1,48,1,-1,1,H
55,4,1,1,15,8,12,16,43,14,15,34,0.24025,0.464066667,0.3770625,0.4186,6,6,6,5,10.571,6.961,6.033,14.651,5.75,0.25,41,0,-1,0,H
56,4,1,2,17,7,11,10,36,7,14,23,0.324432432,0.622,0.636933333,0.2095,3,4,4,3,12.004,4.976,9.554,5.028,3.5,0.25,14,0,-1,0,H
57,4,2,3,18,9,6,5,56,9,10,11,0.210754386,0.3808,0.132363636,0.164916667,2,2,2,2,12.013,3.808,1.456,1.979,2,0.75,24,0,-1,0,H
58,4,2,4,14,5,5,7,25,6,16,15,0.263,0.342714286,0.215705882,0.2198125,6,6,6,5,6.838,2.399,3.667,3.517,5.75,0.75,41,0,-1,0,H
59,4,3,5,17,5,9,7,42,4,11,11,0.288348837,0.3756,0.328,0.343333333,6,6,6,6,12.399,1.878,3.936,4.12,6,0.75,72,0,-1,0,H
60,4,3,6,18,6,8,5,55,6,17,9,0.204642857,0.479714286,0.278722222,0.2575,4,6,6,6,11.46,3.358,5.017,2.575,5.5,0.75,40,0,-1,0,H
61,4,4,7,15,5,7,12,38,7,11,19,0.234948718,0.23025,0.300083333,0.26725,6,6,6,4,9.163,1.842,3.601,5.345,5.5,0.5,40,0,-1,0,H
62,4,4,8,13,5,2,10,18,11,5,16,0.385526316,0.315416667,0.235,0.397764706,6,6,5,6,7.325,3.785,1.41,6.762,5.75,0.5,41,0,-1,0,H
63,4,5,9,14,6,10,6,28,8,14,6,0.32,0.195666667,0.441466667,0.328142857,5,6,6,6,9.28,1.761,6.622,2.297,5.75,0.5,41,0,-1,0,H
64,4,5,10,20,9,6,12,41,12,6,17,0.255761905,0.274615385,0.262,0.299,6,4,6,6,10.742,3.57,1.834,5.382,5.5,0.5,40,0,-1,0,H
65,4,6,11,13,14,13,5,26,18,22,4,0.353555556,0.242368421,0.263695652,0.3492,6,6,6,5,9.546,4.605,6.065,1.746,5.75,0.75,41,0,-1,0,H
66,4,6,12,17,4,11,3,26,3,12,2,0.308111111,0.39575,0.346615385,0.449666667,6,6,6,6,8.319,1.583,4.506,1.349,6,0.75,72,0,-1,0,H
67,4,7,13,10,6,6,4,18,6,7,5,0.225157895,0.282142857,0.437,0.212,6,6,5,5,4.278,1.975,3.496,1.272,5.5,0.25,22,0,-1,0,H
68,4,7,14,8,5,8,7,13,4,8,8,0.320142857,0.3966,0.295555556,0.329444444,4,6,6,6,4.482,1.983,2.66,2.965,5.5,0.25,40,0,-1,0,H
69,4,8,15,15,13,15,14,34,33,38,47,0.206828571,0.146352941,0.188666667,0.192166667,5,5,5,5,7.239,4.976,7.358,9.224,5,1,60,0,-1,0,H
70,4,8,16,15,4,7,5,82,4,7,6,0.110361446,0.4548,0.215625,0.346571429,4,4,4,4,9.16,2.274,1.725,2.426,4,1,48,0,-1,0,H
71,4,9,17,17,11,9,1,40,22,13,0,0.222878049,0.363782609,0.290357143,1.089,6,6,6,6,9.138,8.367,4.065,1.089,6,0.5,72,1,-1,1,H
72,4,9,18,14,7,12,3,25,8,23,2,0.281884615,0.437888889,0.241375,0.453,6,6,5,5,7.329,3.941,5.793,1.359,5.5,0.5,22,1,-1,1,H
73,4,10,19,16,9,5,14,46,11,7,19,0.210510638,0.522,0.13225,0.34355,6,6,6,6,9.894,6.264,1.058,6.871,6,1,72,1,-1,1,H
74,4,10,20,16,4,6,10,38,3,6,15,0.292358974,0.4555,0.237714286,0.3500625,5,5,5,5,11.402,1.822,1.664,5.601,5,1,60,1,-1,1,H
75,4,11,21,17,8,12,6,32,14,24,7,0.237,0.345066667,0.24732,0.379125,6,6,6,6,7.821,5.176,6.183,3.033,6,0.75,72,1,-1,1,H
76,4,11,22,16,3,9,10,29,6,11,17,0.3264,0.214285714,0.269,0.268222222,6,6,6,5,9.792,1.5,3.228,4.828,5.75,0.75,41,1,-1,1,H
77,4,12,23,14,6,13,8,38,8,26,11,0.208307692,0.342444444,0.130962963,0.243916667,6,6,6,5,8.124,3.082,3.536,2.927,5.75,0.5,41,1,-1,1,H
78,4,12,24,16,11,4,9,42,21,7,8,0.247953488,0.221090909,0.30975,0.403333333,6,5,5,5,10.662,4.864,2.478,3.63,5.25,0.5,36,1,-1,1,H
79,4,13,25,14,15,11,13,28,18,21,19,0.203068966,0.212578947,0.189409091,0.23645,6,6,6,6,5.889,4.039,4.167,4.729,6,0.5,72,1,-1,1,H
80,4,13,26,17,1,5,6,20,0,6,8,0.397428571,1.384,0.353142857,0.293222222,5,6,5,6,8.346,1.384,2.472,2.639,5.5,0.5,22,1,-1,1,H
81,4,14,27,12,16,13,6,18,25,19,8,0.316,0.212615385,0.20645,0.331888889,6,6,6,5,6.004,5.528,4.129,2.987,5.75,0.25,41,1,-1,1,H
82,4,14,28,18,7,9,2,39,8,12,2,0.221575,0.282777778,0.338846154,0.600333333,5,5,4,4,8.863,2.545,4.405,1.801,4.5,0.25,18,1,-1,1,H
83,4,15,29,12,9,5,13,28,15,4,22,0.284206897,0.289,0.4176,0.26926087,6,6,6,6,8.242,4.624,2.088,6.193,6,0.75,72,1,-1,1,H
84,4,15,30,12,3,4,7,19,2,3,9,0.22195,0.535666667,0.5555,0.3627,6,6,6,5,4.439,1.607,2.222,3.627,5.75,0.75,41,1,-1,1,H
85,4,16,31,12,6,12,7,23,5,16,7,0.298875,0.3375,0.283117647,0.319125,6,6,6,6,7.173,2.025,4.813,2.553,6,1,72,1,-1,1,H
86,4,16,32,15,11,10,9,23,21,13,12,0.301375,0.230272727,0.321,0.402076923,6,6,6,6,7.233,5.066,4.494,5.227,6,1,72,1,-1,1,H
87,4,17,33,18,4,11,13,40,3,12,23,0.264634146,0.478,0.360923077,0.228333333,5,5,4,4,10.85,1.912,4.692,5.48,4.5,0.5,18,1,-1,1,H
88,4,17,34,10,4,7,4,17,5,7,3,0.277277778,0.232,0.240375,0.585,5,5,5,5,4.991,1.392,1.923,2.34,5,0.5,60,1,-1,1,H
89,4,18,35,11,12,9,1,24,15,15,0,0.23892,0.3245625,0.294,1.055,6,6,5,6,5.973,5.193,4.704,1.055,5.75,0.5,41,1,-1,1,H
90,4,18,36,15,9,9,6,51,14,11,5,0.139596154,0.1752,0.257416667,0.2185,6,6,5,6,7.259,2.628,3.089,1.311,5.75,0.5,41,1,-1,1,H
91,4,19,37,11,10,4,9,15,26,4,9,0.3425,0.304740741,0.5008,0.3198,6,6,5,5,5.48,8.228,2.504,3.198,5.5,0.25,22,1,-1,1,H
92,4,19,38,9,5,7,12,15,4,18,21,0.2314375,0.3166,0.164157895,0.314681818,6,6,6,5,3.703,1.583,3.119,6.923,5.75,0.25,41,1,-1,1,H
93,4,20,39,10,7,18,1,18,6,27,0,0.227631579,0.364857143,0.296678571,0.781,6,6,6,6,4.325,2.554,8.307,0.781,6,1,72,1,-1,1,H
94,5,1,1,14,20,7,15,29,97,18,37,1.141,0.310806122,0.377631579,0.397894737,5,2,6,3,34.23,30.459,7.175,15.12,4,0,16,0,-1,0,H
95,5,1,2,20,4,13,7,119,5,18,9,0.296566667,0.468833333,0.296052632,0.4519,4,4,6,6,35.588,2.813,5.625,4.519,5,0,20,0,-1,0,H
96,5,2,3,18,2,4,1,56,1,3,0,0.586754386,0.3315,0.15025,0.854,2,2,2,2,33.445,0.663,0.601,0.854,2,0.5,24,0,-1,0,H
97,5,2,4,20,2,19,8,167,1,60,15,0.288345238,0.3195,0.289622951,0.2756875,2,2,3,3,48.442,0.639,17.667,4.411,2.5,0.5,10,0,-1,0,H
98,5,3,5,20,2,4,6,74,2,3,8,0.32312,0.175,0.1945,0.307333333,2,2,2,2,24.234,0.525,0.778,2.766,2,1,24,0,-1,0,H
99,5,3,6,17,4,2,10,33,3,2,16,0.321294118,0.20775,0.243,0.453588235,2,2,2,2,10.924,0.831,0.729,7.711,2,1,24,0,-1,0,H
100,5,4,7,20,4,6,13,81,3,8,13,0.311463415,0.2335,0.093333333,0.227714286,2,2,2,2,25.54,0.934,0.84,3.188,2,0.75,24,0,-1,0,H
101,5,4,8,20,1,11,5,74,0,16,6,0.388733333,1.348,0.421941176,0.432142857,5,5,5,2,29.155,1.348,7.173,3.025,4.25,0.75,32,0,-1,0,H
102,5,5,9,20,5,4,9,102,7,4,11,0.300126214,0.302375,0.6976,0.800583333,3,3,3,3,30.913,2.419,3.488,9.607,3,0.75,36,0,-1,0,H
103,5,5,10,20,3,12,4,139,2,19,3,0.302385714,0.193666667,0.28275,0.1595,4,4,4,6,42.334,0.581,5.655,0.638,4.5,0.75,30,0,-1,0,H
104,5,6,11,20,5,14,13,77,8,20,19,0.257461538,0.264888889,0.222952381,0.3545,4,4,4,3,20.082,2.384,4.682,7.09,3.75,0.75,27,0,-1,0,H
105,5,6,12,20,2,3,3,62,1,2,2,0.325412698,0.4645,0.216666667,0.308666667,4,4,4,4,20.501,0.929,0.65,0.926,4,0.75,48,0,-1,0,H
106,5,7,13,15,2,14,5,37,1,15,6,0.395236842,0.9095,0.4041875,0.640571429,2,2,2,2,15.019,1.819,6.467,4.484,2,0.5,24,1,-1,1,H
107,5,7,14,20,2,5,2,47,1,4,1,0.276833333,0.4395,0.3056,0.4245,4,4,6,6,13.288,0.879,1.528,0.849,5,0.5,20,1,-1,1,H
108,5,8,15,20,2,0,13,56,1,0,19,0.334877193,0.3535,0.583,0.25365,3,3,3,4,19.088,0.707,0.583,5.073,3.25,0.5,22,1,-1,1,H
109,5,8,16,20,1,1,2,90,0,0,1,0.318208791,0.455,0.467,0.726,4,4,2,4,28.957,0.455,0.467,1.452,3.5,0.5,26,1,-1,1,H
110,5,9,17,20,3,2,1,78,2,1,0,0.312822785,0.244333333,0.967,0.401,5,5,5,3,24.713,0.733,1.934,0.401,4.5,0.75,33,1,-1,1,H
111,5,9,18,19,2,3,3,66,1,2,3,0.286746269,0.386,0.735666667,0.6125,2,2,2,2,19.212,0.772,2.207,2.45,2,0.75,24,1,-1,1,H
112,5,10,19,19,2,3,20,67,1,2,89,0.300544118,0.307,0.287666667,0.443133333,2,2,2,6,20.437,0.614,0.863,39.882,3,0.75,18,1,-1,1,H
113,5,10,20,17,3,2,3,39,2,1,2,0.325875,0.229666667,0.409,0.537,4,4,4,4,13.035,0.689,0.818,1.611,4,0.75,48,1,-1,1,H
114,5,11,21,20,7,5,10,120,6,9,22,0.248933884,0.206857143,0.2174,0.25673913,3,3,5,6,30.121,1.448,2.174,5.905,4.25,0.5,17,1,-1,1,H
115,5,11,22,20,4,1,5,176,3,0,9,0.285785311,0.20125,0.424,0.0505,2,2,2,2,50.584,0.805,0.424,0.505,2,0.5,24,1,-1,1,H
116,5,12,23,20,3,4,16,122,3,4,26,0.263073171,0.223,0.1398,0.454518519,2,2,2,2,32.358,0.892,0.699,12.272,2,0.75,24,1,-1,1,H
117,5,12,24,20,9,12,1,144,18,19,0,0.299641379,0.245157895,0.3219,1.819,4,4,4,6,43.448,4.658,6.438,1.819,4.5,0.75,30,1,-1,1,H
118,6,1,1,19,5,14,6,50,7,21,11,0.413411765,0.336375,0.231681818,0.410666667,2,2,2,3,21.084,2.691,5.097,4.928,2.25,0.75,15,0,-1,0,H
119,6,1,2,19,5,5,9,52,4,4,10,0.194264151,0.2448,0.2234,0.235545455,2,2,2,2,10.296,1.224,1.117,2.591,2,0.75,24,0,-1,0,H
120,6,2,3,20,5,4,16,61,4,4,27,0.265677419,0.2782,0.3162,0.288,3,3,3,3,16.472,1.391,1.581,8.064,3,0.75,36,0,-1,0,H
121,6,2,4,19,6,11,16,34,8,16,24,0.316914286,0.298444444,0.253470588,0.29164,4,4,4,5,11.092,2.686,4.309,7.291,4.25,0.75,29,0,-1,0,H
122,6,3,5,18,4,2,11,34,3,1,13,0.275771429,0.34175,0.6985,0.328928571,2,2,2,2,9.652,1.367,1.397,4.605,2,0.5,24,0,-1,0,H
123,6,3,6,14,4,18,7,23,3,29,11,0.300833333,0.439,0.261833333,0.32425,5,5,6,6,7.22,1.756,7.855,3.891,5.5,0.5,22,0,-1,0,H
124,6,4,7,18,3,5,1,36,2,6,0,0.229054054,0.283,0.144,0.686,2,2,2,2,8.475,0.849,1.008,0.686,2,0.75,24,0,-1,0,H
125,6,4,8,9,3,9,3,12,2,14,2,0.356307692,0.374,0.261266667,1.027,2,2,3,2,4.632,1.122,3.919,3.081,2.25,0.75,15,0,-1,0,H
126,6,5,9,17,2,4,8,30,2,3,16,0.274258065,0.452,0.50775,0.203647059,5,6,6,3,8.502,1.356,2.031,3.462,5,0,20,0,-1,0,H
127,6,5,10,19,2,3,3,49,2,2,2,0.23958,0.483333333,0.484333333,0.511666667,4,6,4,6,11.979,1.45,1.453,1.535,5,0,20,0,-1,0,H
128,6,6,11,20,5,10,7,43,6,14,8,0.246863636,0.387142857,0.2672,0.339444444,4,4,5,4,10.862,2.71,4.008,3.055,4.25,0.75,29,0,-1,0,H
129,6,6,12,18,3,2,1,36,2,1,0,0.223891892,0.228333333,0.381,0.577,2,2,2,2,8.284,0.685,0.762,0.577,2,0.75,24,0,-1,0,H
130,6,7,13,15,1,9,8,40,0,10,12,0.208512195,1.285,0.211090909,0.194461538,6,4,6,6,8.549,1.285,2.322,2.528,5.5,0.75,40,0,-1,0,H
131,6,7,14,20,3,5,5,46,4,4,7,0.303340426,0.3144,0.373,0.2375,5,5,5,5,14.257,1.572,1.865,1.9,5,0.75,60,0,-1,0,H
132,6,8,15,20,17,8,8,52,30,10,9,0.218867925,0.24483871,0.226090909,0.4848,3,2,2,6,11.6,7.59,2.487,4.848,3.25,0,13,0,-1,0,H
133,6,8,16,16,4,4,3,38,3,4,3,0.214564103,0.385,0.3782,0.314,3,5,6,4,8.368,1.54,1.891,1.256,4.5,0,18,0,-1,0,H
134,6,9,17,18,7,16,12,39,8,28,37,0.256775,0.426444444,0.191344828,0.124315789,5,5,3,6,10.271,3.838,5.549,4.724,4.75,0.25,19,1,-1,1,H
135,6,9,18,14,4,12,19,39,7,20,68,0.11185,0.209125,0.131380952,0.158246377,2,2,2,4,4.474,1.673,2.759,10.919,2.5,0.25,16,1,-1,1,H
136,6,10,19,20,2,3,10,109,7,2,18,0.170218182,0.194375,0.577666667,0.282105263,4,6,4,4,18.724,1.555,1.733,5.36,4.5,0.25,30,1,-1,1,H
137,6,10,20,14,4,15,2,38,4,31,1,0.19625641,0.3624,0.207,0.8135,5,5,3,3,7.654,1.812,6.624,1.627,4,0.25,16,1,-1,1,H
138,6,11,21,19,3,5,17,64,7,8,62,0.180846154,0.2175,0.187444444,0.265063492,5,5,5,4,11.755,1.74,1.687,16.699,4.75,0.75,34,1,-1,1,H
139,6,11,22,19,15,1,7,36,28,0,17,0.166054054,0.237724138,2.177,0.172611111,4,4,4,4,6.144,6.894,2.177,3.107,4,0.75,48,1,-1,1,H
140,6,12,23,20,4,19,6,94,8,64,11,0.177515789,0.143888889,0.183276923,0.21325,5,5,6,6,16.864,1.295,11.913,2.559,5.5,0.25,22,1,-1,1,H
141,6,12,24,18,9,6,8,85,17,6,10,0.166488372,0.159722222,0.380142857,0.270545455,2,2,4,2,14.318,2.875,2.661,2.976,2.5,0.25,16,1,-1,1,H
142,6,13,25,19,3,2,3,60,3,4,4,0.177590164,0.20775,0.1392,0.1832,2,2,2,2,10.833,0.831,0.696,0.916,2,0.5,24,1,-1,1,H
143,6,13,26,17,1,3,11,39,0,7,20,0.14475,0.852,0.119125,0.19452381,6,6,4,4,5.79,0.852,0.953,4.085,5,0.5,20,1,-1,1,H
144,6,14,27,20,10,13,4,97,15,25,4,0.135714286,0.242,0.221884615,0.5218,3,3,3,5,13.3,3.872,5.769,2.609,3.5,0.25,23,1,-1,1,H
145,6,14,28,19,2,4,4,88,1,6,5,0.173202247,0.573,0.227142857,0.161666667,3,6,5,5,15.415,1.146,1.59,0.97,4.75,0.25,19,1,-1,1,H
146,6,15,29,17,7,11,7,53,13,16,25,0.312722222,0.2335,0.355176471,0.134807692,5,5,6,3,16.887,3.269,6.038,3.505,4.75,0,19,1,-1,1,H
147,6,15,30,6,2,4,15,24,5,7,20,0.20912,0.117333333,0.17625,0.238380952,5,6,5,6,5.228,0.704,1.41,5.006,5.5,0,22,1,-1,1,H
148,6,16,31,11,0,1,4,18,0,0,9,0.339894737,1.194,0.83,0.1798,2,2,2,2,6.458,1.194,0.83,1.798,2,0.5,24,1,-1,1,H
149,6,16,32,16,2,7,2,31,1,19,1,0.2816875,0.66,0.18,0.6005,3,2,5,6,9.014,1.32,3.6,1.201,4,0.5,16,1,-1,1,H
150,6,17,33,18,1,4,3,37,0,9,2,0.304657895,1.276,0.1822,0.498333333,3,5,6,6,11.577,1.276,1.822,1.495,5,0,20,1,-1,1,H
151,6,17,34,13,1,2,9,40,0,1,18,0.130268293,1.321,0.679,0.262315789,2,5,5,6,5.341,1.321,1.358,4.984,4.5,0,18,1,-1,1,H
152,6,18,35,17,8,3,14,36,14,4,29,0.201675676,0.249466667,0.3258,0.176033333,5,3,3,4,7.462,3.742,1.629,5.281,3.75,0,15,1,-1,1,H
153,6,18,36,18,1,2,1,62,0,1,0,0.230253968,1.476,0.8755,1.583,6,4,4,6,14.506,1.476,1.751,1.583,5,0,20,1,-1,1,H
154,6,19,37,19,5,4,9,63,8,7,13,0.214625,0.186666667,0.2585,0.184571429,5,5,6,6,13.736,1.68,2.068,2.584,5.5,0,22,1,-1,1,H
155,6,19,38,18,1,1,3,81,0,0,2,0.21154878,0.931,1.194,0.217666667,5,4,5,4,17.347,0.931,1.194,0.653,4.5,0,18,1,-1,1,H
156,6,20,39,7,4,10,1,11,7,19,0,0.6535,0.226125,0.1574,0.747,3,6,5,4,7.842,1.809,3.148,0.747,4.5,0,18,1,-1,1,H
157,7,1,1,18,5,5,2,69,4,6,1,0.361842857,0.2488,0.199,0.4475,2,2,2,2,25.329,1.244,1.393,0.895,2,0.75,24,0,-1,0,H
158,7,1,2,18,2,9,10,55,1,10,15,0.238446429,1.1245,0.377636364,0.27775,6,4,4,4,13.353,2.249,4.154,4.444,4.5,0.75,30,0,-1,0,H
159,7,2,3,20,11,4,2,66,12,6,1,0.249164179,0.267076923,0.283142857,0.675,4,6,4,4,16.694,3.472,1.982,1.35,4.5,0.75,30,0,-1,0,H
