,ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
217,25,3,5,7,16,19,18,37,80,204,93,0.302447368,0.186493827,0.215170732,0.320170213,6,6,6,3,11.493,15.106,44.11,30.096,5.25,0.75,39,0,-1,0,Hc
218,25,3,6,20,15,8,8,125,70,24,13,0.320785714,0.310943662,0.57616,0.669785714,6,6,6,6,40.419,22.077,14.404,9.377,6,0.75,72,0,-1,0,Hc
219,25,4,7,20,3,4,19,148,3,20,140,0.247221477,0.46575,0.105857143,0.312446809,4,4,4,4,36.836,1.863,2.223,44.055,4,0.75,48,0,-1,0,Hc
220,25,4,8,18,7,6,20,125,18,8,317,0.312761905,0.300421053,0.252,0.21227044,6,6,6,5,39.408,5.708,2.268,67.502,5.75,0.75,41,0,-1,0,Hc
221,25,5,9,6,20,14,19,37,60,78,129,0.151210526,0.334901639,0.302037975,0.292461538,4,4,4,2,5.746,20.429,23.861,38.02,3.5,0.75,26,0,-1,0,Hc
222,25,5,10,20,6,16,19,321,8,173,160,0.250453416,0.206777778,0.187327586,0.203875776,6,6,6,6,80.646,1.861,32.595,32.824,6,0.75,72,0,-1,0,Hc
223,25,6,11,20,3,18,8,228,2,196,21,0.221384279,0.186333333,0.253182741,0.232181818,6,6,5,3,50.697,0.559,49.877,5.108,5,0.5,20,0,-1,1,Hc
224,25,6,12,20,10,14,13,147,40,84,52,0.222804054,0.154560976,0.250741176,0.228264151,6,6,6,6,32.975,6.337,21.313,12.098,6,0.5,72,0,-1,1,Hc
225,25,7,13,10,12,7,19,35,40,17,102,0.241388889,0.231682927,0.185666667,0.26361165,6,6,6,5,8.69,9.499,3.342,27.152,5.75,0.25,41,0,-1,1,Hc
226,25,7,14,20,7,20,6,285,11,233,14,0.184552448,0.133,0.147452991,0.225933333,4,4,6,6,52.782,1.596,34.504,3.389,5,0.25,20,0,-1,1,Hc
227,25,8,15,20,4,4,3,133,5,4,3,0.256544776,0.208,0.2588,0.19825,3,3,3,3,34.377,1.248,1.294,0.793,3,0.75,36,0,-1,1,Hc
228,25,8,16,15,7,14,20,87,10,78,210,0.160034091,0.256272727,0.139835443,0.168322275,6,6,6,5,14.083,2.819,11.047,35.516,5.75,0.75,41,0,-1,1,Hc
229,25,9,17,9,3,20,12,46,9,159,116,0.101425532,0.2342,0.1527375,0.148700855,6,6,6,6,4.767,2.342,24.438,17.398,6,0.75,72,0,-1,1,Hc
230,25,9,18,20,4,4,19,175,6,20,112,0.210829545,0.116571429,0.125142857,0.21539823,6,6,6,3,37.106,0.816,2.628,24.34,5.25,0.75,39,0,-1,1,Hc
231,25,10,19,6,13,11,16,44,83,75,115,0.089977778,0.217071429,0.14925,0.207991379,6,6,6,5,4.049,18.234,11.343,24.127,5.75,0.5,41,0,-1,1,Hc
232,25,10,20,18,8,16,14,125,35,102,65,0.17347619,0.108333333,0.21531068,0.199924242,6,6,6,4,21.858,3.9,22.177,13.195,5.5,0.5,40,0,-1,1,Hc
233,25,11,21,20,2,10,18,296,1,48,60,0.212683502,0.4395,0.117714286,0.310508197,3,3,3,3,63.167,0.879,5.768,18.941,3,0.75,36,0,-1,1,Hc
234,25,11,22,6,6,20,16,35,11,109,132,0.269138889,0.234666667,0.224090909,0.170571429,6,6,6,4,9.689,2.816,24.65,22.686,5.5,0.75,40,0,-1,1,Hc
235,27,1,1,20,13,7,11,225,35,25,15,0.672274336,0.656333333,0.627961538,0.4199375,2,5,3,6,151.934,23.628,16.327,6.719,4,0,16,0,-1,0,Hc
236,27,1,2,20,13,2,13,75,35,1,33,0.632302632,0.847305556,4.0685,0.662176471,4,3,3,2,48.055,30.503,8.137,22.514,3,0,12,0,-1,0,Hc
237,27,2,3,7,17,9,4,12,35,20,4,0.353307692,0.466277778,0.493571429,1.0894,4,2,3,3,4.593,16.786,10.365,5.447,3,0,12,0,-1,0,Hc
238,27,3,5,16,3,4,5,30,3,3,10,0.563806452,0.20075,0.6845,0.718545455,6,6,6,6,17.478,0.803,2.738,7.904,6,0.5,72,0,-1,0,Hc
239,27,3,6,20,4,4,5,82,3,9,4,0.458313253,0.22,0.7399,0.6352,3,3,2,4,38.04,0.88,7.399,3.176,3,0.5,12,0,-1,0,Hc
240,27,4,7,20,6,3,9,76,8,2,12,0.685727273,0.334888889,0.164333333,0.732461538,2,3,3,4,52.801,3.014,0.493,9.522,3,0.25,12,0,-1,0,Hc
241,27,5,10,20,2,11,8,72,1,17,14,0.395890411,0.5155,0.714555556,0.446533333,3,3,3,6,28.9,1.031,12.862,6.698,3.75,0.5,24,0,-1,0,Hc
242,27,6,11,18,6,7,3,190,9,11,5,0.332973822,0.3569,0.452166667,0.401666667,5,2,3,3,63.598,3.569,5.426,2.41,3.25,0.25,13,0,-1,1,Hc
243,27,6,12,11,13,8,4,45,102,43,17,0.344978261,0.232533981,0.229886364,0.470166667,3,3,3,4,15.869,23.951,10.115,8.463,3.25,0.25,22,0,-1,1,Hc
244,27,7,13,19,3,7,5,111,2,18,7,0.312955357,0.213666667,0.220473684,0.252875,3,2,3,4,35.051,0.641,4.189,2.023,3,0,12,0,-1,1,Hc
245,27,7,14,18,8,4,7,102,9,6,10,0.322650485,0.393,0.646714286,0.322818182,5,2,2,5,33.233,3.93,4.527,3.551,3.5,0,14,0,-1,1,Hc
246,27,8,15,20,17,8,12,124,43,12,33,0.4564,0.379227273,0.308230769,0.268,6,2,3,6,57.05,16.686,4.007,9.112,4.25,0.25,17,0,-1,1,Hc
247,30,1,1,20,4,7,12,1240,5,28,37,0.194621273,0.532333333,0.221862069,0.205868421,2,2,2,4,241.525,3.194,6.434,7.823,2.5,0.25,16,0,-1,0,Hc
248,30,1,2,20,6,17,6,443,21,116,25,0.193923423,0.139545455,0.156905983,0.284615385,3,3,4,5,86.102,3.07,18.358,7.4,3.75,0.25,15,0,-1,0,Hc
249,30,2,3,20,6,7,6,378,8,9,10,0.159532982,0.124,0.1183,0.154818182,4,4,4,2,60.463,1.116,1.183,1.703,3.5,0.75,26,0,-1,0,Hc
250,30,2,4,20,7,4,4,476,9,3,5,0.174190776,0.1646,0.33775,0.328333333,4,4,4,4,83.089,1.646,1.351,1.97,4,0.75,48,0,-1,0,Hc
251,30,3,5,20,6,6,19,730,8,11,164,0.179225718,0.236222222,0.221416667,0.199133333,6,6,6,6,131.014,2.126,2.657,32.857,6,1,72,0,-1,0,Hc
252,30,3,6,20,7,5,4,495,11,7,4,0.145165323,0.20475,0.175875,0.4474,6,6,6,6,72.002,2.457,1.407,2.237,6,1,72,0,-1,0,Hc
253,30,4,7,19,7,4,6,209,12,3,8,0.217071429,0.183846154,0.474,0.326666667,4,4,4,4,45.585,2.39,1.896,2.94,4,1,48,0,-1,0,Hc
254,30,4,8,20,8,7,19,666,8,13,134,0.214956522,0.382555556,0.148714286,0.199474074,6,6,6,6,143.376,3.443,2.082,26.929,6,1,72,0,-1,0,Hc
255,30,5,9,20,6,6,18,561,12,16,167,0.209133452,0.154384615,0.061764706,0.157077381,6,6,6,6,117.533,2.007,1.05,26.389,6,0.75,72,0,-1,1,Hc
256,30,5,10,20,7,5,18,524,12,11,110,0.210531429,0.138076923,0.10075,0.155036036,5,5,5,4,110.529,1.795,1.209,17.209,4.75,0.75,34,0,-1,1,Hc
257,30,6,11,20,6,3,20,617,11,5,150,0.183312298,0.206,0.3195,0.167701987,5,5,5,6,113.287,2.472,1.917,25.323,5.25,0.75,36,0,-1,1,Hc
258,30,6,12,20,4,6,4,321,3,8,6,0.207434783,0.316,0.157333333,0.233142857,4,4,4,4,66.794,1.264,1.416,1.632,4,0.75,48,0,-1,1,Hc
259,30,8,15,20,3,7,3,339,6,15,3,0.208452941,0.252571429,0.2559375,0.184,6,6,6,6,70.874,1.768,4.095,0.736,6,1,72,0,-1,1,Hc
260,30,8,16,20,6,5,20,319,11,13,158,0.2217125,0.1385,0.1675,0.216867925,6,6,6,6,70.948,1.662,2.345,34.482,6,1,72,0,-1,1,Hc
261,30,9,17,19,4,5,5,138,5,4,7,0.337582734,0.1415,0.264,0.145875,6,6,6,6,46.924,0.849,1.32,1.167,6,1,72,0,-1,1,Hc
262,30,9,18,20,13,3,4,490,64,4,3,0.215486762,0.282476923,0.2492,0.2125,2,2,2,2,105.804,18.361,1.246,0.85,2,1,24,0,-1,1,Hc
263,30,10,19,18,5,4,4,115,5,4,8,0.263017241,0.337833333,0.2152,0.143666667,6,6,6,6,30.51,2.027,1.076,1.293,6,1,72,0,-1,1,Hc
264,30,10,20,19,4,4,4,222,5,3,3,0.452713004,0.235666667,0.368,0.3025,3,3,3,3,100.955,1.414,1.472,1.21,3,1,36,0,-1,1,Hc
265,30,11,22,19,4,8,4,200,5,19,5,0.362079602,0.319333333,0.2139,0.258166667,6,6,6,6,72.778,1.916,4.278,1.549,6,1,72,0,-1,1,Hc
266,35,1,1,20,2,4,18,125,1,3,51,0.631420635,0.759,0.81525,0.622403846,2,2,2,3,79.559,1.518,3.261,32.365,2.25,0.5,15,0,-1,0,L
267,35,1,2,20,7,20,4,101,8,47,3,0.722676471,0.196777778,0.768166667,0.3255,2,2,2,5,73.713,1.771,36.872,1.302,2.75,0.5,17,0,-1,0,L
268,35,2,3,20,2,4,18,142,1,3,74,0.562867133,0.904,0.57675,0.35824,6,6,6,4,80.49,1.808,2.307,26.868,5.5,0.5,40,0,-1,0,L
269,35,2,4,20,5,6,11,108,15,10,39,0.478311927,0.323875,0.395,0.210975,6,6,6,4,52.136,5.182,4.345,8.439,5.5,0.5,40,0,-1,0,L
270,35,3,5,20,3,3,19,166,5,6,49,0.400676647,0.349333333,0.220428571,0.37266,4,4,4,4,66.913,2.096,1.543,18.633,4,0.75,48,0,-1,0,L
271,35,3,6,20,8,20,18,111,10,41,43,0.508875,0.643090909,0.537261905,0.300522727,5,5,5,6,56.994,7.074,22.565,13.223,5.25,0.75,36,0,-1,0,L
272,35,4,7,20,2,4,16,65,1,6,38,0.789727273,0.75,0.194428571,0.511410256,2,2,2,3,52.122,1.5,1.361,19.945,2.25,0.75,15,0,-1,0,L
273,35,4,8,14,2,3,3,41,2,2,2,0.626857143,0.665333333,0.572,0.310333333,3,3,3,3,26.328,1.996,1.716,0.931,3,0.75,36,0,-1,0,L
274,35,5,9,18,5,12,14,123,7,16,24,0.308556452,0.338875,0.812705882,0.61184,6,6,6,6,38.261,2.711,13.816,15.296,6,0.75,72,0,-1,0,L
275,35,5,10,19,7,4,17,78,7,10,131,0.688797468,0.188875,0.207909091,0.239113636,6,6,6,5,54.415,1.511,2.287,31.563,5.75,0.75,41,0,-1,0,L
276,35,6,12,20,5,3,9,67,5,2,14,0.933367647,0.261166667,0.336333333,0.4966,3,3,3,3,63.469,1.567,1.009,7.449,3,1,36,1,-1,1,L
277,35,7,14,20,2,3,18,94,2,2,72,0.437568421,0.624666667,0.559,0.312671233,6,6,6,6,41.569,1.874,1.677,22.825,6,0.75,72,1,-1,1,L
278,35,8,15,20,3,3,16,131,3,2,29,0.561393939,0.8835,0.395,0.793233333,6,6,6,6,74.104,3.534,1.185,23.797,6,0.75,72,1,-1,1,L
279,35,8,16,20,6,20,7,94,7,47,9,0.586715789,0.445,0.747354167,0.4029,5,5,6,5,55.738,3.56,35.873,4.029,5.25,0.75,36,1,-1,1,L
280,35,9,17,20,4,5,18,80,4,4,87,0.419876543,0.2706,0.4442,0.282965909,6,6,6,6,34.01,1.353,2.221,24.901,6,1,72,1,-1,1,L
281,35,9,18,14,3,2,15,54,4,1,29,0.360618182,0.2412,0.4005,0.906133333,6,6,6,6,19.834,1.206,0.801,27.184,6,1,72,1,-1,1,L
282,35,10,19,20,2,2,19,145,2,1,124,0.420589041,0.500333333,0.7075,0.394312,4,4,4,6,61.406,1.501,1.415,49.289,4.5,0.75,30,1,-1,1,L
283,35,10,20,19,3,2,12,70,2,2,23,0.374422535,0.751,0.408333333,0.821708333,6,6,6,6,26.584,2.253,1.225,19.721,6,0.75,72,1,-1,1,L
284,35,11,21,20,2,2,19,145,1,6,85,0.45189726,1.0195,0.227571429,0.218209302,4,4,4,5,65.977,2.039,1.593,18.766,4.25,0.5,29,1,-1,1,L
285,35,11,22,13,3,15,7,103,3,56,9,0.310769231,0.20625,0.193789474,0.7696,6,6,6,4,32.32,0.825,11.046,7.696,5.5,0.5,40,1,-1,1,L
286,35,12,23,20,3,3,14,66,7,6,41,0.370268657,0.202,0.253428571,0.426428571,6,6,6,5,24.808,1.616,1.774,17.91,5.75,0.75,41,1,-1,1,L
287,35,13,25,20,3,5,18,86,2,5,52,0.451747126,0.500333333,0.219333333,0.576226415,6,6,6,2,39.302,1.501,1.316,30.54,5,0.75,38,1,-1,1,L
288,35,13,26,17,4,2,12,36,3,1,26,0.344027027,0.3255,0.492,0.349444444,6,6,6,6,12.729,1.302,0.984,9.435,6,0.75,72,1,-1,1,L
289,36,1,1,20,10,12,20,566,26,37,137,0.686954145,0.408703704,0.423157895,0.567014493,4,5,4,4,389.503,11.035,16.08,78.248,4.25,0.25,29,0,-1,0,L
290,36,1,2,20,4,20,14,114,7,205,31,0.856808696,0.3645,0.653315534,0.4480625,6,6,4,3,98.533,2.916,134.583,14.338,4.75,0.25,19,0,-1,0,L
291,36,2,3,20,19,3,17,137,135,2,59,0.766362319,0.576955882,1.079333333,0.45925,5,4,4,4,105.758,78.466,3.238,27.555,4.25,0.5,29,0,-1,0,L
292,36,2,4,20,2,5,19,202,2,8,74,0.746039409,0.419,0.188111111,0.538946667,6,6,6,2,151.446,1.257,1.693,40.421,5,0.5,38,0,-1,0,L
293,36,3,5,20,4,4,19,76,3,5,94,1.121766234,0.591,0.551833333,0.605505263,3,3,5,6,86.376,2.364,3.311,57.523,4.25,0.25,17,1,-1,1,L
294,36,3,6,18,13,20,20,52,39,110,122,0.349264151,0.399325,0.60918018,0.591772358,6,6,6,5,18.511,15.973,67.619,72.788,5.75,0.25,41,1,-1,1,L
295,36,4,7,20,15,5,6,126,40,7,8,0.471409449,0.436414634,0.2595,0.123888889,3,4,6,6,59.869,17.893,2.076,1.115,4.75,0,19,1,-1,1,L
296,36,4,8,20,11,3,4,194,14,2,10,0.57914359,0.667133333,0.488,0.268363636,6,2,3,4,112.933,10.007,1.464,2.952,3.75,0,15,1,-1,1,L
297,36,5,9,7,15,15,16,9,34,24,82,0.4185,0.293371429,0.93196,0.309698795,6,6,4,4,4.185,10.268,23.299,25.705,5,0,20,1,-1,1,L
298,36,5,10,17,20,12,16,37,132,32,59,0.894578947,0.376819549,0.561212121,0.488033333,6,4,6,3,33.994,50.117,18.52,29.282,4.75,0,19,1,-1,1,L
299,36,6,11,11,18,12,13,69,134,36,111,0.212,0.308688889,0.595648649,0.281526786,6,6,6,2,14.84,41.673,22.039,31.531,5,0.25,38,1,-1,1,L
300,36,6,12,20,4,20,2,240,5,369,2,0.390659751,0.202333333,0.261345946,0.41,6,6,3,3,94.149,1.214,96.698,1.23,4.5,0.25,18,1,-1,1,L
301,36,7,13,17,19,3,2,38,68,5,2,0.531538462,0.410826087,0.377333333,0.589,6,2,5,3,20.73,28.347,2.264,1.767,4,0.25,16,1,-1,1,L
302,36,7,14,9,6,13,17,12,5,20,86,0.459769231,0.767833333,0.603047619,0.626298851,6,6,6,3,5.977,4.607,12.664,54.488,5.25,0.25,39,1,-1,1,L
303,39,1,2,17,3,3,2,134,7,3,1,0.53457037,0.1745,0.36325,0.957,4,4,4,4,72.167,1.396,1.453,1.914,4,1,48,0,-1,0,L
304,39,2,3,18,4,5,9,117,6,4,45,0.422322034,0.206,0.3994,0.364847826,4,4,4,5,49.834,1.442,1.997,16.783,4.25,0.25,29,0,-1,0,L
305,39,2,4,19,5,3,18,338,4,2,116,0.328684366,0.4384,0.616333333,0.316179487,3,3,6,6,111.424,2.192,1.849,36.993,4.5,0.25,18,0,-1,0,L
306,39,3,5,20,5,7,7,162,6,7,7,0.449619632,0.239857143,0.600875,0.32,2,2,2,2,73.288,1.679,4.807,2.56,2,1,24,0,-1,0,L
307,39,3,6,20,6,16,20,252,5,72,66,0.27956917,0.8555,0.342054795,0.542432836,6,6,6,6,70.731,5.133,24.97,36.343,6,1,72,0,-1,0,L
308,39,4,8,20,3,9,13,204,2,15,14,0.453097561,1.090333333,0.41175,0.6884,2,5,2,2,92.885,3.271,6.588,10.326,2.75,0.25,17,0,-1,0,L
309,39,5,9,16,4,2,13,65,4,1,52,0.412727273,0.3284,0.604,0.432509434,3,3,3,4,27.24,1.642,1.208,22.923,3.25,0.5,22,1,-1,1,L
310,39,5,10,20,3,18,11,111,3,120,39,0.455589286,0.42075,0.537033058,0.567125,6,6,6,4,51.026,1.683,64.981,22.685,5.5,0.5,40,1,-1,1,L
311,39,6,11,20,5,12,15,175,8,24,59,0.317426136,0.699777778,0.22504,0.42905,3,3,3,2,55.867,6.298,5.626,25.743,2.75,0.75,20,1,-1,1,L
312,39,7,13,20,10,11,19,108,21,16,100,0.647844037,0.413409091,0.57,0.424356436,3,5,5,5,70.615,9.095,9.69,42.86,4.5,0.5,33,1,-1,1,L
313,39,7,14,20,16,10,17,232,29,19,51,0.514064378,0.4657,0.67945,0.591519231,3,3,3,5,119.777,13.971,13.589,30.759,3.5,0.5,23,1,-1,1,L
314,39,8,15,20,2,19,4,124,2,88,3,0.521176,0.850333333,0.574303371,0.3735,5,6,6,6,65.147,2.551,51.113,1.494,5.75,0.25,41,1,-1,1,L
315,39,8,16,16,9,17,9,63,34,52,36,0.48053125,0.564971429,0.628528302,0.358756757,6,2,6,2,30.754,19.774,33.312,13.274,4,0.25,16,1,-1,1,L
316,39,9,17,17,14,3,16,155,79,4,70,0.421884615,0.5256125,0.645,0.475971831,5,4,4,3,65.814,42.049,3.225,33.794,4,0.5,16,1,-1,1,L
317,39,9,18,18,7,4,13,301,19,5,47,0.347165563,0.22815,0.329666667,0.331,4,4,4,4,104.844,4.563,1.978,15.888,4,0.5,48,1,-1,1,L
318,39,10,19,17,2,7,17,65,1,25,52,0.370045455,0.825,0.406038462,0.515339623,5,2,5,5,24.423,1.65,10.557,27.313,4.25,0.25,32,1,-1,1,L
319,39,10,20,20,4,18,17,81,3,113,95,0.409304878,0.57575,0.581342105,0.355229167,6,6,2,3,33.563,2.303,66.273,34.102,4.25,0.25,17,1,-1,1,L
320,39,11,21,14,5,13,20,32,17,25,80,0.268272727,0.324444444,0.614384615,0.684407407,5,5,3,5,8.853,5.84,15.974,55.437,4.5,0.25,33,1,-1,1,L
321,39,11,22,15,5,20,9,51,5,122,37,0.303788462,0.168833333,0.556894309,0.417368421,6,6,3,5,15.797,1.013,68.498,15.86,5,0.25,20,1,-1,1,L
322,40,1,1,18,14,8,4,45,53,11,4,1.021782609,0.858333333,1.219083333,0.636,5,6,3,3,47.002,46.35,14.629,3.18,4.25,0.25,17,0,-1,0,L
323,40,1,2,18,6,13,12,28,9,34,44,0.637172414,1.2438,0.845028571,0.935133333,4,4,4,2,18.478,12.438,29.576,42.081,3.5,0.25,26,0,-1,0,L
324,40,2,3,11,2,12,8,45,1,34,10,0.890478261,0.3825,0.798028571,0.831090909,3,3,3,5,40.962,0.765,27.931,9.142,3.5,0.25,23,0,-1,0,L
325,40,2,4,17,9,3,3,41,43,9,3,0.466833333,0.476977273,1.1429,1.039,3,2,2,3,19.607,20.987,11.429,4.156,2.5,0.25,10,0,-1,0,L
326,40,3,5,14,19,3,5,48,131,11,6,1.080489796,0.549856061,0.276333333,0.436714286,5,3,2,5,52.944,72.581,3.316,3.057,3.75,0.25,15,0,-1,0,L
327,40,3,6,19,7,13,11,141,10,67,21,0.512591549,0.110454545,0.383617647,0.532318182,2,2,2,5,72.788,1.215,26.086,11.711,2.75,0.25,17,0,-1,0,L
328,40,4,7,19,2,7,17,115,1,18,35,0.46112069,0.2905,0.464421053,0.669194444,3,3,5,3,53.49,0.581,8.824,24.091,3.5,0.25,23,0,-1,0,L
329,40,4,8,12,4,9,12,74,6,19,46,0.715973333,0.430428571,0.8023,0.545106383,3,4,3,2,53.698,3.013,16.046,25.62,3,0.25,12,0,-1,0,L
330,40,5,9,20,11,4,3,85,24,3,2,1.483313953,1.141,0.84675,1.152,4,5,5,2,127.565,28.525,3.387,3.456,4,0,16,1,-1,1,L
331,40,5,10,19,4,5,3,46,3,7,4,0.846787234,2.78925,0.337,1.0862,4,2,6,5,39.799,11.157,2.696,5.431,4.25,0,17,1,-1,1,L
332,40,6,12,14,5,6,3,17,26,14,2,1.073944444,0.557444444,0.8238,0.661666667,4,4,2,3,19.331,15.051,12.357,1.985,3.25,0,13,1,-1,1,L
333,40,7,13,20,4,3,4,103,4,3,3,0.773163462,0.4404,0.33425,0.31,3,4,3,3,80.409,2.202,1.337,1.24,3.25,0.5,22,1,-1,1,L
334,40,7,14,20,2,3,5,76,2,3,18,1.182558442,0.516,1.231,0.392842105,3,3,2,3,91.057,1.548,4.924,7.464,2.75,0.5,20,1,-1,1,L
335,41,1,1,20,5,2,11,95,4,2,18,1.175989583,0.7528,0.731666667,0.997842105,3,3,3,4,112.895,3.764,2.195,18.959,3.25,0.5,22,0,-1,0,L
336,41,1,2,20,3,3,9,57,6,2,19,1.270465517,0.478857143,0.549666667,1.22275,5,5,5,6,73.687,3.352,1.649,24.455,5.25,0.5,36,0,-1,0,L
337,41,2,3,20,11,5,4,62,14,8,3,1.346238095,1.345066667,0.958888889,1.006,6,2,6,2,84.813,20.176,8.63,4.024,4,0,16,0,-1,0,L
338,41,2,4,8,8,8,3,10,16,10,5,1.563363636,1.006823529,1.394636364,1.3765,6,6,3,2,17.197,17.116,15.341,8.259,4.25,0,17,0,-1,0,L
339,41,3,5,20,5,18,3,40,7,45,6,1.125512195,0.786375,1.00123913,0.329428571,5,5,2,4,46.146,6.291,46.057,2.306,4,0.25,16,0,-1,0,L
340,41,3,6,8,8,2,10,13,9,1,22,0.669571429,1.6006,2.9425,0.91973913,5,5,3,5,9.374,16.006,5.885,21.154,4.5,0.25,33,0,-1,0,L
341,41,4,7,8,9,18,7,10,13,21,9,0.309818182,0.781928571,1.603272727,1.7822,5,5,5,6,3.408,10.947,35.272,17.822,5.25,0.25,36,0,-1,0,L
342,41,4,8,16,5,10,4,34,13,13,3,1.692914286,0.278928571,1.047928571,0.2595,3,3,4,5,59.252,3.905,14.671,1.038,3.75,0.25,15,0,-1,0,L
343,41,5,9,13,3,10,15,33,2,10,27,0.724264706,0.234333333,1.721272727,0.68825,3,3,3,5,24.625,0.703,18.934,19.271,3.5,0.25,23,0,-1,0,L
344,41,5,10,20,2,8,8,53,1,13,10,0.869,1.3955,0.697642857,0.625,6,2,2,5,46.926,2.791,9.767,6.875,3.75,0.25,15,0,-1,0,L
345,41,6,11,20,2,7,7,75,1,8,6,0.650881579,1.0355,0.477777778,0.665714286,5,5,5,5,49.467,2.071,4.3,4.66,5,0.5,60,1,-1,1,L
346,41,6,12,20,3,9,5,42,2,14,7,0.815627907,0.706666667,0.8394,0.2555,4,4,3,5,35.072,2.12,12.591,2.044,4,0.5,16,1,-1,1,L
347,41,7,13,20,2,4,12,81,1,3,82,0.597707317,0.2155,1.26725,0.183301205,6,6,6,4,49.012,0.431,5.069,15.214,5.5,0.5,40,1,-1,1,L
348,41,8,15,14,17,2,5,43,32,1,4,0.620159091,0.631545455,0.6135,0.4292,4,5,2,3,27.287,20.841,1.227,2.146,3.5,0.25,14,1,-1,1,L
349,41,8,16,7,18,13,11,8,57,32,10,1.514777778,0.705948276,0.792727273,1.175272727,5,5,5,4,13.633,40.945,26.16,12.928,4.75,0.25,34,1,-1,1,L
350,41,9,17,12,4,4,15,42,5,3,25,0.474976744,1.216,0.914,0.863769231,2,6,6,4,20.424,7.296,3.656,22.458,4.5,0,18,1,-1,1,L
351,41,10,19,9,2,20,5,15,1,88,6,0.3193125,0.324,0.474853933,0.490428571,6,6,5,5,5.109,0.648,42.262,3.433,5.5,0.25,22,1,-1,1,L
352,41,10,20,19,6,17,5,95,12,23,14,0.428041667,0.562307692,0.970875,0.4428,5,4,4,4,41.092,7.31,23.301,6.642,4.25,0.25,29,1,-1,1,L
353,41,11,21,5,6,11,7,13,7,14,8,0.593285714,0.647375,1.090666667,0.877,5,2,6,5,8.306,5.179,16.36,7.893,4.5,0.25,18,1,-1,1,L
354,41,11,22,20,2,2,10,46,1,1,26,0.773191489,0.2355,0.385,0.423037037,5,5,5,3,36.34,0.471,0.77,11.422,4.5,0.25,33,1,-1,1,L
355,45,1,1,20,7,5,19,296,11,5,127,0.477784512,0.533916667,0.706,0.3653125,5,6,5,5,141.902,6.407,4.236,46.76,5.25,0.25,36,0,-1,0,LH
356,45,2,3,20,3,4,19,273,2,11,110,0.249149635,0.771333333,0.164833333,0.259513514,6,3,6,3,68.267,2.314,1.978,28.806,4.5,0.25,18,0,-1,0,LH
357,45,2,4,20,3,11,19,261,3,35,61,0.377881679,0.5355,0.255777778,0.34766129,4,4,4,5,99.005,2.142,9.208,21.555,4.25,0.25,29,0,-1,0,LH
358,45,3,5,20,5,2,2,246,4,1,1,0.369708502,0.6636,0.4225,1.1085,3,3,3,5,91.318,3.318,0.845,2.217,3.5,0.25,23,0,-1,0,LH
359,45,4,7,20,8,6,17,268,10,10,35,0.479275093,0.366,0.334363636,0.436055556,2,2,2,3,128.925,4.026,3.678,15.698,2.25,0.5,15,0,-1,0,LH
360,45,4,8,20,20,2,14,222,100,1,19,0.381636771,0.46429703,0.973,0.626,2,5,2,2,85.105,46.894,1.946,12.52,2.75,0.5,17,0,-1,0,LH
361,45,5,9,20,3,2,19,207,3,1,93,0.548182692,0.3315,1.3055,0.614297872,6,6,6,4,114.022,1.326,2.611,57.744,5.5,0.75,40,0,-1,1,LH
362,45,6,11,20,6,6,18,189,6,7,91,0.387431579,0.351857143,0.262125,0.32951087,6,6,6,4,73.612,2.463,2.097,30.315,5.5,0.25,40,0,-1,1,LH
363,45,6,12,20,13,4,17,199,27,3,87,0.385535,0.254785714,0.4545,0.293931818,2,6,6,4,77.107,7.134,1.818,25.866,4.5,0.25,18,0,-1,1,LH
364,45,7,13,20,4,6,16,168,8,15,26,0.484798817,0.157555556,0.236875,0.92062963,6,6,6,6,81.931,1.418,3.79,24.857,6,0.75,72,0,-1,1,LH
365,45,8,15,20,8,2,7,130,15,7,8,0.616007634,0.6971875,1.353625,1.377222222,6,6,4,6,80.697,11.155,10.829,12.395,5.5,0.5,40,0,-1,1,LH
366,45,8,16,20,5,14,16,56,5,30,34,0.551385965,0.290166667,0.344322581,0.763171429,6,6,6,4,31.429,1.741,10.674,26.711,5.5,0.5,40,0,-1,1,LH
367,45,9,17,20,10,7,20,300,15,10,109,0.379906977,0.177375,0.72,0.448327273,4,4,4,3,114.352,2.838,7.92,49.316,3.75,0.5,27,0,-1,1,LH
368,45,10,19,20,2,6,16,395,1,11,89,0.223320707,0.421,0.198583333,0.4303,6,6,6,3,88.435,0.842,2.383,38.727,5.25,0.75,39,0,-1,1,LH
369,45,10,20,18,3,3,17,95,3,2,59,0.370041667,0.404,0.454333333,0.561183333,6,6,6,6,35.524,1.616,1.363,33.671,6,0.75,72,0,-1,1,LH
370,50,1,1,20,9,18,18,1049,58,87,83,0.209099048,0.172152542,0.29675,0.269,4,4,4,2,219.554,10.157,26.114,22.596,3.5,0.5,26,0,-1,0,LH
371,50,1,2,19,5,18,18,149,4,90,84,0.308506667,0.2946,0.228032967,0.396623529,4,4,5,4,46.276,1.473,20.751,33.713,4.25,0.5,29,0,-1,0,LH
