Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
12,2,4,0,6,20.129999999999985,19,94,3,55,82,50,24.21699999999998,9.088999999999993,4.6969999999999965,0.7319999999999998,20,14,16,3,111,29,27,4,6,0,17,4.25,6,L,0.21817117117117116,0.31341379310344825,0.17396296296296296,0.183
12,3,5,0,1,28.242999999999977,15,125,75,74,9,79,29.584999999999976,2.561999999999998,9.576999999999993,0.5489999999999999,20,10,16,3,131,11,35,4,3,0.5,24,3.75,6,L,0.22583969465648854,0.2329090909090909,0.2736285714285714,0.13724999999999998
12,3,6,0,7,46.90899999999996,13,215,17,19,106,15,49.65399999999996,0.5489999999999999,1.646999999999999,4.452999999999997,19,4,5,10,225,4,7,15,6,0.5,38,5,6,L,0.22068444444444443,0.13724999999999998,0.23528571428571426,0.29686666666666656
12,4,7,0,3,11.162999999999991,15,61,31,26,34,36,11.345999999999991,1.646999999999999,7.624999999999994,3.903999999999997,17,8,14,10,63,8,28,20,5,1,60,5,6,L,0.18009523809523809,0.205875,0.27232142857142855,0.19519999999999998
12,4,8,0,2,27.815999999999978,15,122,56,58,54,57,28.791999999999977,0.061,1.9519999999999986,3.2329999999999974,19,1,3,8,126,1,6,13,4,1,48,4,6,L,0.2285079365079365,0.061,0.32533333333333325,0.24869230769230766
12,5,9,0,6,21.410999999999984,18,100,3,45,39,51,23.60699999999998,8.051999999999994,7.075999999999994,0.488,20,16,16,2,104,31,26,2,6,0,20,5,6,L,0.2269903846153846,0.2597419354838709,0.27215384615384614,0.244
12,5,10,0,3,17.079999999999988,19,94,26,21,83,22,18.238999999999987,9.515999999999993,4.452999999999997,1.9519999999999986,20,16,11,9,96,35,19,11,5,0,20,5,6,L,0.18998958333333332,0.27188571428571423,0.23436842105263156,0.17745454545454545
13,1,1,0,8,16.896999999999988,20,88,113,119,64,112,17.384999999999987,0.9759999999999995,3.842999999999997,0.122,20,5,7,1,90,5,13,1,2,0.5,16,2.5,6,L,0.19316666666666665,0.19519999999999998,0.2956153846153846,0.122
13,1,2,0,2,11.589999999999991,18,54,53,60,52,89,21.288999999999984,0.8539999999999996,7.197999999999994,7.746999999999994,20,5,14,12,96,5,27,28,4,0.5,27,3.75,6,L,0.22176041666666665,0.1708,0.26659259259259255,0.2766785714285714
13,2,3,0,2,16.896999999999988,19,93,49,55,20,57,27.63299999999998,2.500999999999998,5.611999999999996,0.5489999999999999,20,11,13,2,130,13,22,2,4,0.5,30,4.5,6,L,0.21256153846153844,0.19238461538461538,0.25509090909090903,0.27449999999999997
13,2,4,0,5,14.761999999999988,18,76,1,61,73,11,35.989999999999974,3.1719999999999975,1.2199999999999993,1.3419999999999992,20,14,6,7,182,19,7,7,5,0,19,4.75,6,L,0.19774725274725274,0.16694736842105262,0.1742857142857143,0.1917142857142857
13,3,5,0,2,18.543999999999986,17,80,16,20,96,28,56.85199999999996,1.2199999999999993,0.061,0.244,20,4,1,2,242,5,1,2,4,0,20,5,6,L,0.23492561983471072,0.24399999999999997,0.061,0.122
13,3,6,0,1,30.133999999999975,17,145,82,83,74,84,30.499999999999975,0.9149999999999996,0.244,1.2199999999999993,20,5,1,5,148,5,1,5,3,1,36,3,6,L,0.20608108108108106,0.183,0.244,0.244
13,4,7,0,9,25.49799999999998,19,134,66,30,23,64,29.340999999999976,12.74899999999999,2.561999999999998,0.7929999999999997,20,18,10,8,142,60,13,8,4,0,19,4.75,6,L,0.20662676056338025,0.2124833333333333,0.19707692307692307,0.09912499999999999
13,4,8,0,2,24.46099999999998,18,108,57,56,59,53,24.52199999999998,1.0979999999999994,0.7319999999999998,1.7689999999999988,19,6,4,8,109,6,4,9,4,1,48,4,6,L,0.22497247706422016,0.183,0.183,0.19655555555555554
13,5,9,0,8,12.13899999999999,19,64,117,46,114,113,16.896999999999988,22.325999999999983,3.903999999999997,0.9759999999999995,20,19,12,4,83,104,13,4,2,0.5,17,2.75,6,L,0.20357831325301204,0.2146730769230769,0.3003076923076922,0.244
13,5,10,0,4,30.377999999999975,20,152,108,103,94,100,30.804999999999975,1.0369999999999995,1.585999999999999,0.6099999999999999,20,4,9,3,156,5,10,5,2,0.5,15,2.25,6,L,0.1974679487179487,0.2074,0.1586,0.122
14,1,1,0,8,25.74199999999998,18,124,114,112,117,119,25.92499999999998,1.524999999999999,1.2809999999999993,0.305,19,8,9,3,125,9,11,3,2,1,24,2,5,L,0.20739999999999997,0.16944444444444445,0.11645454545454545,0.10166666666666667
14,1,2,0,2,37.81999999999997,20,175,55,54,53,52,38.79599999999997,0.488,0.7319999999999998,3.1719999999999975,20,4,4,8,179,4,4,9,4,1,48,4,5,L,0.21673743016759775,0.122,0.183,0.3524444444444444
14,2,3,0,7,20.556999999999984,14,87,16,14,18,65,21.166999999999984,3.1719999999999975,0.061,7.380999999999994,19,12,1,17,92,12,1,40,6,0.5,40,5.5,5,L,0.23007608695652174,0.2643333333333333,0.061,0.184525
14,2,4,0,8,21.166999999999984,20,96,84,116,111,115,50.08099999999996,1.0979999999999994,2.744999999999998,1.585999999999999,20,3,8,4,217,3,11,5,2,0.5,15,2.25,5,L,0.2307880184331797,0.3659999999999999,0.24954545454545451,0.3171999999999999
14,3,5,0,3,33.305999999999976,20,155,77,33,25,27,35.257999999999974,1.7689999999999988,0.366,1.0369999999999995,20,6,1,3,159,7,2,3,5,0.5,33,4.5,5,L,0.22174842767295597,0.25271428571428567,0.183,0.3456666666666667
14,3,6,0,6,9.027999999999993,16,38,7,1,2,6,10.064999999999992,1.2809999999999993,2.622999999999998,3.537999999999997,20,3,7,11,42,3,10,12,6,1,72,6,5,L,0.23964285714285713,0.42699999999999994,0.2623,0.2948333333333333
14,4,7,0,3,25.07099999999998,18,106,71,107,79,101,43.06599999999997,2.561999999999998,1.1589999999999994,32.45199999999998,20,2,2,17,176,4,2,126,5,0,11,2.75,5,L,0.24469318181818178,0.6404999999999997,0.5794999999999999,0.25755555555555554
14,4,8,0,10,44.041999999999966,16,193,21,38,52,45,76.73799999999994,7.502999999999994,0.305,0.122,20,16,1,1,314,22,1,1,3,0,20,5,5,L,0.2443885350318471,0.3410454545454545,0.305,0.122
15,1,1,0,5,19.397999999999985,20,80,45,38,48,70,20.068999999999985,0.244,3.4159999999999973,4.574999999999997,20,3,8,11,82,3,10,19,5,0.5,34,4.75,6,L,0.24474390243902436,0.08133333333333333,0.3415999999999999,0.24078947368421053
15,1,2,0,4,19.458999999999985,19,89,107,100,103,98,19.580999999999985,0.8539999999999996,2.0129999999999986,1.0979999999999994,20,5,7,4,90,6,9,4,2,1,24,2,6,L,0.21756666666666666,0.14233333333333334,0.22366666666666662,0.27449999999999997
15,2,3,0,10,40.13799999999997,18,179,89,85,112,23,40.80899999999997,6.709999999999995,0.6709999999999998,2.1349999999999985,20,11,1,8,185,25,1,10,3,0,14,3.5,6,L,0.22058918918918918,0.26839999999999997,0.6709999999999998,0.2135
15,2,4,0,9,32.51299999999998,20,137,61,68,80,31,33.122999999999976,2.683999999999998,4.818999999999996,3.3549999999999973,20,6,11,10,142,11,20,14,4,0,16,4,6,L,0.23326056338028167,0.24399999999999997,0.24095,0.2396428571428571
15,3,5,0,8,35.989999999999974,14,163,112,119,118,77,36.05099999999997,2.0739999999999985,0.122,2.1959999999999984,15,11,1,8,164,12,1,10,2,0.5,15,2.25,6,L,0.2198231707317073,0.17283333333333334,0.122,0.21959999999999996
15,3,6,0,10,9.637999999999993,17,34,48,1,87,64,33.549999999999976,30.255999999999975,0.6709999999999998,0.061,20,19,2,1,114,115,2,1,3,0,18,4.5,6,L,0.29429824561403506,0.263095652173913,0.3354999999999999,0.061
15,4,7,0,9,25.86399999999998,19,134,68,119,67,61,26.47399999999998,4.330999999999997,4.574999999999997,1.3419999999999992,20,14,12,3,135,24,21,4,4,0.5,26,3.5,6,L,0.1961037037037037,0.18045833333333333,0.21785714285714283,0.3355
15,4,8,0,2,15.493999999999987,19,74,54,50,57,5,16.04299999999999,2.805999999999998,0.6099999999999999,0.5489999999999999,20,8,3,3,75,12,3,3,4,0.5,30,4.5,6,L,0.21390666666666666,0.23383333333333334,0.20333333333333334,0.183
15,5,9,0,7,13.785999999999989,19,77,16,14,70,19,20.251999999999985,2.1959999999999984,0.7319999999999998,1.0979999999999994,20,8,4,6,102,9,5,6,6,0.5,40,5.5,6,L,0.19854901960784313,0.244,0.1464,0.183
15,5,10,0,6,49.95899999999996,19,215,6,11,10,44,50.01999999999996,1.0369999999999995,8.051999999999994,1.2809999999999993,20,4,15,4,216,6,33,4,6,0.5,41,5.75,6,L,0.23157407407407404,0.17283333333333334,0.24399999999999997,0.32025
16,1,1,0,4,18.421999999999986,19,83,103,100,97,108,19.092999999999986,0.9149999999999996,0.305,2.9889999999999977,20,7,2,9,86,7,3,11,2,1,24,2,6,L,0.22201162790697673,0.1307142857142857,0.10166666666666667,0.2717272727272727
16,1,2,0,1,13.907999999999989,17,62,77,79,1,75,16.16499999999999,2.1349999999999985,4.086999999999997,0.061,20,8,12,1,70,9,17,1,3,0.5,24,3.75,6,L,0.2309285714285714,0.2372222222222222,0.24041176470588232,0.061
16,2,3,0,2,45.322999999999965,17,190,55,21,96,51,45.627999999999965,3.476999999999997,2.3789999999999982,0.305,20,13,8,2,193,20,9,2,4,0,17,4.25,6,L,0.2364145077720207,0.17385,0.26433333333333325,0.1525
16,2,4,0,9,57.217999999999954,17,259,64,67,72,11,59.35299999999995,1.2809999999999993,3.842999999999997,0.488,20,3,10,2,272,3,15,3,4,0.5,30,4.5,6,L,0.21820955882352938,0.42699999999999994,0.2562,0.16266666666666665
16,3,5,0,1,46.78699999999996,15,211,74,82,84,78,47.09199999999996,0.5489999999999999,1.646999999999999,4.6969999999999965,16,4,8,14,212,6,10,21,3,1,36,3,6,L,0.2221320754716981,0.0915,0.16469999999999999,0.22366666666666662
16,3,6,0,8,25.86399999999998,19,120,110,120,115,50,27.937999999999978,2.3179999999999983,1.7079999999999989,13.05399999999999,20,4,8,16,133,5,9,54,2,0.5,16,2.5,6,L,0.21006015037593984,0.4635999999999998,0.18977777777777777,0.24174074074074073
16,4,7,0,6,27.937999999999978,17,120,5,9,56,6,28.120999999999977,2.2569999999999983,2.2569999999999983,2.439999999999998,19,10,7,9,122,13,10,12,6,0.5,40,5.5,6,L,0.23049999999999998,0.17361538461538462,0.22569999999999996,0.2033333333333333
16,4,8,0,7,19.641999999999985,19,87,16,20,19,63,19.824999999999985,1.0369999999999995,13.23699999999999,0.244,20,5,16,1,89,5,44,1,6,0.5,40,5.5,6,L,0.222752808988764,0.20739999999999997,0.30084090909090905,0.244
16,5,9,0,9,26.96199999999998,16,131,33,25,64,65,38.36899999999997,6.221999999999995,0.427,1.3419999999999992,20,13,3,5,182,23,4,5,4,0,18,4.5,6,L,0.2108186813186813,0.27052173913043476,0.10675,0.26839999999999997
16,5,10,0,4,38.12499999999997,13,170,103,49,42,104,38.18599999999997,5.611999999999996,2.561999999999998,2.2569999999999983,14,13,9,8,171,16,13,10,2,0,13,3.25,6,L,0.22330994152046782,0.35074999999999995,0.19707692307692307,0.22569999999999998
17,1,1,0,5,22.142999999999983,18,101,45,46,16,17,23.179999999999982,0.8539999999999996,11.89499999999999,2.439999999999998,20,3,17,12,106,4,48,18,5,0,22,5.5,6,L,0.21867924528301885,0.2135,0.24781249999999996,0.13555555555555554
17,1,2,0,2,29.706999999999976,18,151,50,49,11,9,32.14699999999998,2.1959999999999984,1.8909999999999987,1.7689999999999988,20,9,8,6,164,10,10,8,4,0,20,5,6,L,0.1960182926829268,0.2196,0.1891,0.221125
17,2,3,0,2,27.998999999999977,16,115,57,53,59,50,28.486999999999977,1.7689999999999988,1.8299999999999987,0.427,20,7,5,2,119,9,8,2,4,1,48,4,6,L,0.2393865546218487,0.19655555555555554,0.22875,0.2135
17,2,4,0,3,23.60699999999998,20,109,35,5,29,26,26.59599999999998,3.781999999999997,0.5489999999999999,0.305,20,11,2,2,124,18,3,2,5,0.5,36,5.25,6,L,0.21448387096774194,0.2101111111111111,0.183,0.1525
17,3,5,0,1,52.64299999999996,17,242,77,83,20,76,52.70399999999996,0.183,12.93199999999999,0.6099999999999999,18,3,17,5,243,3,53,5,3,0.5,24,3.75,6,L,0.21688888888888888,0.061,0.24399999999999997,0.122
17,3,6,0,6,17.140999999999988,20,83,33,3,6,9,26.839999999999982,4.147999999999997,0.427,0.061,20,11,2,1,124,14,2,1,6,0.5,41,5.75,6,L,0.2164516129032258,0.29628571428571426,0.2135,0.061
17,4,7,0,2,29.706999999999976,20,133,96,59,22,53,41.84599999999997,1.9519999999999986,5.489999999999996,0.122,20,8,15,1,194,9,21,1,4,0,17,4.25,6,L,0.21570103092783505,0.21688888888888888,0.2614285714285714,0.122
17,4,8,0,3,23.118999999999982,20,107,34,27,11,79,24.27799999999998,0.6099999999999999,8.844999999999994,5.306999999999996,20,3,14,12,113,4,41,21,5,0,19,4.75,6,L,0.21484955752212387,0.1525,0.21573170731707317,0.2527142857142857
17,5,9,0,3,26.53499999999998,20,108,31,28,82,70,29.340999999999976,0.061,5.123999999999996,5.7339999999999955,20,1,11,13,126,1,19,23,5,0,17,4.25,6,L,0.23286507936507936,0.061,0.26968421052631575,0.2493043478260869
17,5,10,0,5,13.17599999999999,18,65,47,42,4,2,14.822999999999988,4.391999999999997,10.918999999999992,8.234999999999994,20,10,16,16,72,22,46,37,5,0,22,5.5,6,L,0.205875,0.1996363636363636,0.23736956521739128,0.22256756756756754
18,1,1,0,3,29.950999999999976,18,128,31,25,34,20,30.072999999999976,1.3419999999999992,1.2199999999999993,10.735999999999992,20,6,5,16,130,6,5,43,5,0.5,36,5.25,6,L,0.2313307692307692,0.22366666666666665,0.24399999999999997,0.24967441860465112
18,1,2,0,4,21.044999999999984,19,87,98,100,54,77,22.386999999999983,0.5489999999999999,7.746999999999994,11.284999999999991,20,2,15,15,95,2,33,45,2,0,11,2.75,6,L,0.23565263157894734,0.27449999999999997,0.23475757575757575,0.25077777777777777
18,2,3,0,3,31.902999999999974,18,135,26,12,27,55,35.562999999999974,5.245999999999996,5.7339999999999955,0.305,20,13,15,2,154,22,27,2,5,0,20,5,6,L,0.2309285714285714,0.23845454545454545,0.21237037037037038,0.1525
