Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
87,1,1,0,5,17.628999999999987,18,84,47,42,1,3,19.580999999999985,0.5489999999999999,14.639999999999988,0.061,20,2,18,1,96,2,66,1,5,0,22,5.5,6,L,0.20396874999999998,0.27449999999999997,0.2218181818181818,0.061
87,1,2,0,3,28.669999999999977,20,142,29,20,22,19,28.913999999999977,2.0739999999999985,10.979999999999992,1.524999999999999,20,7,16,8,145,9,35,9,5,0.5,41,5.75,6,L,0.19940689655172414,0.2304444444444444,0.31371428571428567,0.16944444444444445
87,2,3,0,9,20.983999999999984,18,100,62,64,65,68,22.813999999999982,0.183,0.6709999999999998,2.2569999999999983,20,1,4,8,105,2,5,12,4,1,48,4,6,L,0.21727619047619046,0.0915,0.13419999999999999,0.18808333333333332
87,2,4,0,8,16.774999999999988,19,77,118,109,113,117,17.079999999999988,0.427,4.269999999999997,2.439999999999998,20,2,13,6,79,2,19,7,2,1,24,2,6,L,0.2162025316455696,0.2135,0.22473684210526315,0.3485714285714285
87,3,5,0,5,19.092999999999986,19,81,40,19,13,47,19.153999999999986,14.456999999999988,0.183,1.646999999999999,20,19,2,8,82,59,2,9,5,0,22,5.5,6,L,0.2335853658536585,0.24503389830508474,0.0915,0.183
87,3,6,0,4,33.244999999999976,18,151,101,98,27,12,35.074999999999974,1.646999999999999,3.598999999999997,5.001999999999996,20,6,11,12,157,6,15,19,2,0,15,3.75,6,L,0.2234076433121019,0.27449999999999997,0.2399333333333333,0.2632631578947368
87,4,7,0,2,33.854999999999976,20,156,59,86,58,54,35.745999999999974,3.2939999999999974,0.427,0.9149999999999996,20,9,1,4,167,9,1,8,4,0.5,27,3.75,6,L,0.21404790419161676,0.3659999999999999,0.427,0.114375
87,4,8,0,7,24.70499999999998,20,116,14,22,19,67,25.25399999999998,2.622999999999998,0.8539999999999996,11.89499999999999,20,7,5,15,120,8,5,57,6,0.5,40,5.5,6,L,0.21044999999999997,0.32787499999999997,0.1708,0.20868421052631578
87,5,9,0,8,11.101999999999991,20,51,117,3,114,113,12.44399999999999,15.554999999999987,0.061,1.2809999999999993,20,18,1,4,58,61,1,4,2,0.5,18,3,6,L,0.21455172413793103,0.25499999999999995,0.061,0.32025
87,5,10,0,1,34.342999999999975,20,136,82,75,77,83,35.318999999999974,1.0979999999999994,3.9649999999999967,0.6099999999999999,20,7,11,4,141,8,13,4,3,1,36,3,6,L,0.25048936170212766,0.13724999999999998,0.305,0.1525
88,1,1,0,5,19.763999999999985,20,78,38,4,42,44,20.861999999999984,18.177999999999987,0.5489999999999999,0.5489999999999999,20,19,2,5,84,72,2,5,5,0.5,36,5.25,6,L,0.24835714285714283,0.2524722222222222,0.27449999999999997,0.1098
88,1,2,0,3,22.325999999999983,20,107,36,17,86,93,23.66799999999998,4.513999999999997,10.003999999999992,1.646999999999999,20,12,16,7,116,17,38,11,5,0,17,4.25,6,L,0.20403448275862068,0.2655294117647058,0.2632631578947368,0.14972727272727274
88,2,3,0,6,17.689999999999987,19,83,2,7,12,3,20.190999999999985,1.0369999999999995,0.305,4.147999999999997,20,3,1,9,98,4,1,16,6,1,72,6,6,L,0.20603061224489794,0.2592499999999999,0.305,0.25925
88,2,4,0,2,52.39899999999996,19,210,58,54,31,56,55.326999999999956,3.903999999999997,0.305,0.061,20,10,1,1,221,11,1,1,4,0.5,29,4.25,6,L,0.25034841628959276,0.3549090909090908,0.305,0.061
88,3,5,0,6,15.676999999999987,19,73,7,4,2,10,15.798999999999987,3.842999999999997,2.1959999999999984,6.465999999999995,20,12,11,17,74,20,11,35,6,1,72,6,6,L,0.2135,0.19215,0.1996363636363636,0.18474285714285713
88,3,6,0,2,24.15599999999998,18,119,16,52,30,24,37.63699999999997,2.0739999999999985,0.244,0.183,20,10,2,2,175,11,2,2,4,0,21,5.25,6,L,0.21506857142857141,0.18854545454545454,0.122,0.0915
88,4,7,0,6,19.946999999999985,19,92,3,62,70,35,20.007999999999985,9.942999999999993,3.659999999999997,2.0129999999999986,20,17,9,7,93,37,10,8,6,0,19,4.75,6,L,0.21513978494623653,0.2687297297297297,0.36599999999999994,0.251625
88,4,8,0,5,15.798999999999987,15,75,48,16,20,80,21.105999999999984,1.9519999999999986,1.524999999999999,5.916999999999995,20,8,6,13,93,8,7,25,5,0,20,5,6,L,0.22694623655913976,0.244,0.21785714285714283,0.23667999999999997
88,5,9,0,1,18.604999999999986,20,88,79,80,70,109,19.336999999999986,0.8539999999999996,5.672999999999996,4.391999999999997,20,6,14,13,92,7,25,21,3,0,12,3,6,L,0.21018478260869564,0.122,0.22691999999999996,0.20914285714285713
88,5,10,0,10,32.20799999999998,20,129,94,86,89,54,34.464999999999975,2.561999999999998,0.244,1.2809999999999993,20,7,2,5,143,8,2,6,3,0.5,22,3.25,6,L,0.241013986013986,0.3202499999999999,0.122,0.21349999999999997
